CMH Name,FirstOfService description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIC-Cases,SumOfMIC-Units,SumOfMIC-Cost,SumOfMIC-Cost
Gratiot,Assessment for Autism,,96102,U5,Hour,0,0,0,0
Gratiot,Psychological Testing by Comp,,96103,,Per Hour,0,0,0,0
Gratiot,Assessments-Other,,96105,,Encounter,0,0,0,0
Gratiot,Assessments-Other,,96110,,Encounter,0,0,0,0
Gratiot,Assessments-Other,,96111,,Encounter,0,0,0,0
Gratiot,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0,0
Gratiot,Neuropsych test by Psych/Phys,,96118,,Per Hour,0,0,0,0
Gratiot,Assessment for Autism,,96118,U5,Hour,0,0,0,0
Gratiot,Neuropsych test by Tech,,96119,,Per Hour,0,0,0,0
Gratiot,Assessment for Autism,,96119,U5,Hour,0,0,0,0
Gratiot,Neuropsych test Admin w/Comp,,96120,,Per Hour,0,0,0,0
Gratiot,Assessments-Other,,96127,,,0,0,0,0
Gratiot,Medication Administration,,96372,,Encounter,0,0,0,0
Gratiot,Physical Therapy,,97001,,Encounter,0,0,0,0
Gratiot,Physical Therapy,,97002,,Encounter,0,0,0,0
Gratiot,Occupational Therapy,,97003,,Encounter,0,0,0,0
Gratiot,Occupational Therapy,,97004,,Encounter,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97150,,Encounter,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,0
Gratiot,Occupational Therapy,,97755,,15 Minutes,0,0,0,0
Gratiot,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0
Gratiot,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,0
Gratiot,Assessment or Health Services,,97802,,15 Minutes,4,24,2422,2422.32
Gratiot,Assessment or Health Services,,97803,,15 Minutes,2,24,270,270
Gratiot,Health Services,,97804,,30 Minutes,0,0,0,0
Gratiot,Substance Abuse: Acupuncture,,97810,,Encounter,0,0,0,0
Gratiot,Substance Abuse: Acupuncture,,97811,,Encounter,0,0,0,0
Gratiot,New Patient Evaluation and Management,,99201,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99201,U5,Encounter,0,0,0,0
Gratiot,Substance Abuse: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0
Gratiot,New Patient Evaluation and Management,,99202,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99202,U5,Encounter,0,0,0,0
Gratiot,Substance Abuse: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0
Gratiot,New Patient Evaluation and Management,,99203,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99203,U5,Encounter,0,0,0,0
Gratiot,Substance Abuse: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0
Gratiot,New Patient Evaluation and Management,,99204,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99204,U5,Encounter,0,0,0,0
Gratiot,Substance Abuse: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0
Gratiot,New Patient Evaluation and Management,,99205,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99205,U5,Encounter,0,0,0,0
Gratiot,Substance Abuse: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0
Gratiot,Established Patient Evaluation and Management,,99211,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99211,U5,Encounter,0,0,0,0
Gratiot,Substance Abuse: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0
Gratiot,Established Patient Evaluation and Management,,99212,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99212,U5,Encounter,0,0,0,0
Gratiot,Substance Abuse: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0
Gratiot,Established Patient Evaluation and Management,,99213,,Encounter,3,7,603,602.77
Gratiot,Assessment for Autism,,99213,U5,Encounter,0,0,0,0
Gratiot,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0
Gratiot,Established Patient Evaluation and Management,,99214,,Encounter,37,140,18030,18030.35
Gratiot,Assessment for Autism,,99214,U5,Encounter,0,0,0,0
Gratiot,Substance Abuse: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0
Gratiot,Established Patient Evaluation and Management,,99215,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99215,U5,Encounter,0,0,0,0
Gratiot,Substance Abuse: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0
Gratiot,Additional Codes-Physician Services,,99221,,30 Minutes,0,0,0,0
Gratiot,Additional Codes-Physician Services,,99222,,50 Minutes,7,8,997,997.42
Gratiot,Additional Codes-Physician Services,,99223,,70 Minutes,0,0,0,0
Gratiot,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0
Gratiot,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0
Gratiot,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0
Gratiot,Additional Codes-Physician Services,,99231,,15 Minutes,1,3,323,322.62
Gratiot,Additional Codes-Physician Services,,99232,,25 minutes,7,58,34147,34147
Gratiot,Additional Codes-Physician Services,,99233,,35 Minutes,4,4,297,297.21
Gratiot,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0
Gratiot,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,0
Gratiot,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0
Gratiot,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0,0
Gratiot,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0,0
Gratiot,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0,0
Gratiot,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0,0
Gratiot,Assessment,,99324,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99324,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99325,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99325,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99326,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99326,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99327,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99327,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99328,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99328,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99334,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99334,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99335,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99335,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99336,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99336,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99337,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99337,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99341,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99341,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99342,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99342,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99343,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99343,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99344,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99344,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99345,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99345,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99347,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99347,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99348,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99348,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99349,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99349,U5,Encounter,0,0,0,0
Gratiot,Assessment,,99350,,Encounter,0,0,0,0
Gratiot,Assessment for Autism,,99350,U5,Encounter,0,0,0,0
Gratiot,Medication Administration,,99506,,Encounter,0,0,0,0
Gratiot,Medication Management,,99605,,15 Minutes,0,0,0,0
Gratiot,Transportation,,A0080,,Per mile,0,0,0,0
Gratiot,Transportation,,A0090,,Per mile,0,0,0,0
Gratiot,Transportation,,A0100,,Per one-way trip,0,0,0,0
Gratiot,Substance Abuse: Transportation,,A0100,,Per one-way trip,0,0,0,0
Gratiot,Transportation,,A0110,,Per one-way trip,0,0,0,0
Gratiot,Substance Abuse: Transportation,,A0110,HF,Per one-way trip,0,0,0,0
Gratiot,Transportation,,A0120,,Per one-way trip,0,0,0,0
Gratiot,Transportation,,A0130,,Per one-way trip,0,0,0,0
Gratiot,Transportation,,A0140,,Per one-way trip,0,0,0,0
Gratiot,Transportation,,A0170,,,0,0,0,0
Gratiot,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0,0
Gratiot,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0,0
Gratiot,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0,0
Gratiot,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0,0
Gratiot,Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0,0,0,0
Gratiot,Substance Abuse: Individual Assessment,,H0001,,Encounter,0,0,0,0
Gratiot,Assessment,,H0002,,Encounter,50,52,11698,11698.48
Gratiot,Substance Abuse: Laboratory,,H0003,,Encounter,0,0,0,0
Gratiot,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0,0
Gratiot,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0,0
Gratiot,Substance Abuse: Case Management,,H0006,,Encounter,0,0,0,0
Gratiot,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0,0
Gratiot,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0,0
Gratiot,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0,0
Gratiot,Substance Abuse: Outpatient Care,906,H0015,,Day,0,0,0,0
Gratiot,Crisis Residential Services,,H0018,,Day,0,0,0,0
Gratiot,Substance Abuse: Residential,1002,H0018,HF,Day,0,0,0,0
Gratiot,Substance Abuse: Residential,1002,H0019,HF,Day,0,0,0,0
Gratiot,Substance Abuse: Methadone,,H0020,,Encounter,0,0,0,0
Gratiot,Substance Abuse: Early Intervention,,H0022,,Encounter,0,0,0,0
Gratiot,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0,0
Gratiot,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0,0
Gratiot,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0,0
Gratiot,Crisis Intervention,,H0030,,Per Service,0,0,0,0
Gratiot,Assessment,,H0031,,Encounter,278,293,61475,61475
Gratiot,Assessment for Autism,,H0031,U5,Encounter,7,14,2365,2364.67
Gratiot,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0,0
Gratiot,Treatment Planning,,H0032,,Encounter,65,80,15412,15412.3
Gratiot,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,0,0,0,0
Gratiot,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0,0
Gratiot,Health Services,,H0034,,15 Minutes,0,0,0,0
Gratiot,Home Based Services,,H0036,,15 Minutes,155,38553,1336107,1336107
Gratiot,Home Based Services,,H0036,ST,15 Minutes,0,0,0,0
Gratiot,Peer Directed and Operated Support Services,,H0038,,15 minutes,0,0,0,0
Gratiot,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0,0
Gratiot,Substance Abuse: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0,0
Gratiot,Peer Directed and Operated Support Services,,NA,,,0,0,0,0
Gratiot,Assertive Community Treatment (ACT),,H0039,,15 Minutes,0,0,0,0
Gratiot,Community Living Supports in Independent living/own home,,H0043,,Per diem,0,0,0,0
Gratiot,Respite,,H0045,,Day,0,0,0,0
Gratiot,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0,0
Gratiot,Substance Abuse: Laboratory,,H0048,,Encounter,0,0,0,0
Gratiot,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0,0
Gratiot,Behavior Treatment Plan Review,,H2000,,Encounter,0,0,0,0
Gratiot,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,0,0,0,0
Gratiot,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0,0
Gratiot,Crisis Intervention,,H2011,,15 Minutes,19,115,3760,3759.65
Gratiot,"Substance Abuse: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0,0
Gratiot,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,1,25,175,175
Gratiot,Community Living Supports (15 Minutes),,H2015,,15 Minutes,2,601,5984,5984.05
Gratiot,Community Living Supports (Daily),,H2016,,Per Diem,0,0,0,0
Gratiot,Community Living Supports (Daily),,H2016,TF,Per Diem,0,0,0,0
Gratiot,Community Living Supports (Daily),,H2016,TG,Per Diem,0,0,0,0
Gratiot,Behavior Services,,H2019,,15 Minutes,0,0,0,0
Gratiot,Behavior Services,,H2019,TT,15 Minutes,0,0,0,0
Gratiot,Applied Behavioral Intervention (ABI).,,H2019,U5,15 Minutes,5,3233,45051,45050.57
Gratiot,Early Intensive Behavioral Intervention (EIBI),,H2019,"U5, TG",15 Minutes,10,21364,295097,295096.72
Gratiot,Crisis Intervention,,H2020,,Day,0,0,0,0
Gratiot,Wraparound,,H2021,,15 Minutes,3,106,6545,6544.52
Gratiot,Wraparound (SED Waiver),,H2022,,Day,0,0,0,0
Gratiot,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0,0
Gratiot,Supported Employment Services,,H2023,,15 minutes,0,0,0,0
Gratiot,Mental Health Therapy,,H2027,,15 Minutes,0,0,0,0
Gratiot,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0,0
Gratiot,Clubhouse Psychosocial Rehabilitation Programs,,H2030,,15 Minutes,0,0,0,0
Gratiot,Home Based Services,,H2033,,15 Minutes,13,1255,12551,12550.9
Gratiot,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0,0
Gratiot,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0,0
Gratiot,Medication Review,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",0,0,0,0
Gratiot,Transportation,,S0209,,Per Mile,0,0,0,0
Gratiot,Transportation,,S0215,,Per Mile,0,0,0,0
Gratiot,Substance Abuse Services: Transportation,,S0215,HF,Per Mile,0,0,0,0
Gratiot,Home Care Training to Home Care Client ABA,,S5108,U5,15 Minutes,10,3408,85070,85070.48
Gratiot,Family Training - EBP,,S5110,,15 Minutes,0,0,0,0
Gratiot,Family Training,,S5111,,Encounter,29,285,18492,18492.3
Gratiot,Family Training,,S5111,HA,Encounter,0,0,0,0
Gratiot,Family Training,,S5111,HM,Encounter,0,0,0,0
Gratiot,"Home Care Training, Non-Family (Children's Waiver)",,S5116,,Encounter,0,0,0,0
Gratiot,Foster Care,,S5140,,Day,0,0,0,0
Gratiot,Foster Care,,S5145,,Day,0,0,0,0
Gratiot,Respite,,S5150,,15 Minutes,0,0,0,0
Gratiot,Respite,,S5151,,Per Diem,0,0,0,0
Gratiot,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0,0
Gratiot,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0,0
Gratiot,Environmental Modification,,S5165,,Service,0,0,0,0
Gratiot,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0,0
Gratiot,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0,0
Gratiot,Health Services,,S9445,,Encounter,0,0,0,0
Gratiot,Health Services,,S9446,,Encounter,0,0,0,0
Gratiot,Health Services,,S9470,,Encounter,0,0,0,0
Gratiot,Prevention Services - Direct Model,,S9482,,15 minutes,0,0,0,0
Gratiot,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0,0
Gratiot,Residential Room and Board,,S9976,,Day,0,0,0,0
Gratiot,Substance Abuse Services: Residential Room and Board,,S9976,HF,Day,0,0,0,0
Gratiot,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0,0
Gratiot,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0,0
Gratiot,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0,0
Gratiot,Assessment,,T1001,,Encounter,1,0,382,382.45
Gratiot,Health Services,,T1002,,Up to 15 min,86,297,29389,29389
Gratiot,Respite Care,,T1005,,15 Minutes,0,0,0,0
Gratiot,Respite Care,,T1005,TD,15 Minutes,0,0,0,0
Gratiot,Respite Care,,T1005,TE,15 Minutes,0,0,0,0
Gratiot,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0,0
Gratiot,Substance Abuse: Treatment Planning,,T1007,HF,Encounter,0,0,0,0
Gratiot,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0,0,0,0
Gratiot,Substance Abuse: Recovery Support Services,,T1012,,Encounter,0,0,0,0
Gratiot,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0,0
Gratiot,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,13,66,1429,1428.96
Gratiot,Targeted Case Management,,T1017,,15 minutes,104,3120,120068,120068
Gratiot,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,0,0,0,0
Gratiot,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,0,0,0,0
Gratiot,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Day,0,0,0,0
Gratiot,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Day,0,0,0,0
Gratiot,Assessments,,T1023,,Encounter,65,81,12798,12798.12
Gratiot,Prevention Services - Direct Model,,T1027,,15 Minutes,0,0,0,0
Gratiot,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0,0
Gratiot,Transportation,,T2001,,Encounter,0,0,0,0
Gratiot,Substance Abuse Services: Transportation,,T2001,HF,Encounter,0,0,0,0
Gratiot,Transportation,,T2002,,Per Diem,0,0,0,0
Gratiot,Substance Abuse Services: Transportation,,T2002,HF,Per Diem,0,0,0,0
Gratiot,Transportation,,T2003,,Encounter / Trip,0,0,0,0
Gratiot,Substance Abuse Services: Transportation,,T2003,HF,Encounter / Trip,0,0,0,0
Gratiot,Transportation,,T2004,,Encounter,0,0,0,0
Gratiot,Substance Abuse Services: Transportation,,T2004,HF,Encounter,0,0,0,0
Gratiot,Transportation,,T2005,,Encounter,0,0,0,0
Gratiot,Substance Abuse Services: Transportation,,T2005,HF,Encounter,0,0,0,0
Gratiot,Prevention Services - Direct Model,,T2024,,,0,0,0,0
Gratiot,Fiscal Intermediary Services,,T2025,,Month,0,0,0,0
Gratiot,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0,0
Gratiot,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0,0
Gratiot,Crisis Intervention,,T2034,,Day,0,0,0,0
Gratiot,Respite Care,,T2036,,Per session. One night = one session,0,0,0,0
Gratiot,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0,0
Gratiot,Housing Assistance,,T2038,,Service,0,0,0,0
Gratiot,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0,0
Gratiot,Goods and Services,,T5999,HK,Per Item,0,0,0,0
Gratiot,Wraparound Services,,T5999,,Per Item,0,0,0,0
Gratiot,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0
Gratiot,Other,,,,,0,0,0,0
Gratiot,Aggregate for 'J' Codes,,ALL,,,0,0,0,0
Hiawatha,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Day,2,52,24605,24605
Hiawatha,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,100,,PT65,Day,0,0,0,0
Hiawatha,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Day,3,15,21932,21932
Hiawatha,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Day,14,149,92460,92460
Hiawatha,Inpatient Hospital Ancillary Services - Room and Board,144,,,Day,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Leave of Absence,183,,,Day,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Radiology,320,,,# of tests,0,0,0,0
Hiawatha,ECT Anesthesia,370,,,,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Respiratory Services,410,,,# of treatments,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0,0,0,0
Hiawatha,ECT Recovery Room,710,,,,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0,0
Hiawatha,Crisis Observation Care,762,,,Hour,0,0,0,0
Hiawatha,Additional Codes-ECT Facility Charge,901,,,Encounter,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0,0
Hiawatha,Outpatient Partial Hospitalization,912,,,Day,0,0,0,0
Hiawatha,Outpatient Partial Hospitalization,913,,,Day,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Other Diagnosis Services,925,,,# of tests,0,0,0,0
Hiawatha,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0,0
Hiawatha,Additional Codes-ECT Anesthesia,,104,,Minutes,0,0,0,0
Hiawatha,Additional Codes-ECT Anesthesia,901,104,,Minutes,0,0,0,0
