CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost
Detroit-Wayne,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0.00
Detroit-Wayne,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0.00
Detroit-Wayne,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0.00
Detroit-Wayne,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0.00
Detroit-Wayne,Occupational Therapy,,97755,,15 Minutes,0,0,0.00
Detroit-Wayne,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0.00
Detroit-Wayne,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0.00
Detroit-Wayne,Assessment or Health Services,,97802,,15 Minutes,2,5,152.35
Detroit-Wayne,Assessment or Health Services,,97803,,15 Minutes,5,136,4143.92
Detroit-Wayne,Health Services,,97804,,30 Minutes,0,0,0.00
Detroit-Wayne,Substance Abuse: Acupuncture,,97810,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse: Acupuncture,,97811,,Encounter,0,0,0.00
Detroit-Wayne,New Patient Evaluation and Management,,99201,,Encounter,441,726,38169.77
Detroit-Wayne,Substance Abuse: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0.00
Detroit-Wayne,New Patient Evaluation and Management,,99202,,Encounter,27,28,2331.98
Detroit-Wayne,Substance Abuse: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0.00
Detroit-Wayne,New Patient Evaluation and Management,,99203,,Encounter,6,6,508.54
Detroit-Wayne,Substance Abuse: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0.00
Detroit-Wayne,New Patient Evaluation and Management,,99204,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0.00
Detroit-Wayne,New Patient Evaluation and Management,,99205,,Encounter,14,14,2590.00
Detroit-Wayne,Substance Abuse: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0.00
Detroit-Wayne,Established Patient Evaluation and Management,,99211,,Encounter,1172,2122,79419.67
Detroit-Wayne,Substance Abuse: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0.00
Detroit-Wayne,Established Patient Evaluation and Management,,99212,,Encounter,6406,19483,1565524.80
Detroit-Wayne,Substance Abuse: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0.00
Detroit-Wayne,Established Patient Evaluation and Management,,99213,,Encounter,21727,91931,8662974.06
Detroit-Wayne,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0.00
Detroit-Wayne,Established Patient Evaluation and Management,,99214,,Encounter,1612,3278,496127.86
Detroit-Wayne,Substance Abuse: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0.00
Detroit-Wayne,Established Patient Evaluation and Management,,99215,,Encounter,438,449,61891.05
Detroit-Wayne,Substance Abuse: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0.00
Detroit-Wayne,Additional Codes-Physician Services,,99221,,30 Minutes,311,344,23524.39
Detroit-Wayne,Additional Codes-Physician Services,,99222,,50 Minutes,3,3,207.92
Detroit-Wayne,Additional Codes-Physician Services,,99223,,70 Minutes,58,58,3872.73
Detroit-Wayne,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0.00
Detroit-Wayne,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0.00
Detroit-Wayne,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0.00
Detroit-Wayne,Additional Codes-Physician Services,,99231,,15 Minutes,1008,3162,178700.99
Detroit-Wayne,Additional Codes-Physician Services,,99232,,25 minutes,879,3179,190115.08
Detroit-Wayne,Additional Codes-Physician Services,,99233,,35 Minutes,565,2455,197006.79
Detroit-Wayne,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0.00
Detroit-Wayne,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0.00
Detroit-Wayne,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0.00
Detroit-Wayne,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0.00
Detroit-Wayne,Nursing Facility Services evaluation and management,,99308,,15 Minutes,151,429,52062.48
Detroit-Wayne,Nursing Facility Services evaluation and management,,99309,,25 minutes,435,858,117848.34
Detroit-Wayne,Nursing Facility Services evaluation and management,,99310,,35 Minutes,111,135,19599.13
Detroit-Wayne,Assessment,,99324,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99325,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99326,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99327,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99328,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99334,,Encounter,3,3,233.48
Detroit-Wayne,Assessment,,99335,,Encounter,80,265,25952.75
Detroit-Wayne,Assessment,,99336,,Encounter,20,20,2841.90
Detroit-Wayne,Assessment,,99337,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99341,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99342,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99343,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99344,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99345,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99347,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99348,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99349,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,99350,,Encounter,0,0,0.00
Detroit-Wayne,Medication Administration,,99506,,Encounter,16,82,11651.27
Detroit-Wayne,Medication Management,,99605,,15 Minutes,0,0,0.00
Detroit-Wayne,Transportation,,A0080,,Per mile,0,0,0.00
Detroit-Wayne,Transportation,,A0090,,Per mile,0,0,0.00
Detroit-Wayne,Transportation,,A0100,,Per one-way trip,0,0,0.00
Detroit-Wayne,Substance Abuse: Transportation,,A0100,,Per one-way trip,0,0,0.00
Detroit-Wayne,Transportation,,A0110,,Per one-way trip,0,0,0.00
Detroit-Wayne,Substance Abuse: Transportation,,A0110,HF,Per one-way trip,0,0,0.00
Detroit-Wayne,Transportation,,A0120,,Per one-way trip,130,2521,20672.24
Detroit-Wayne,Transportation,,A0130,,Per one-way trip,101,109,6048.45
Detroit-Wayne,Transportation,,A0140,,Per one-way trip,0,0,0.00
Detroit-Wayne,Transportation,,A0170,,,0,0,0.00
Detroit-Wayne,Additional Codes-Transportation,,A0425,,Per Mile,270,5057,31372.12
Detroit-Wayne,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0.00
Detroit-Wayne,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0.00
Detroit-Wayne,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0.00
Detroit-Wayne,Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0,0,0.00
Detroit-Wayne,Substance Abuse: Individual Assessment,,H0001,,Encounter,0,0,0.00
Detroit-Wayne,Assessment,,H0002,,Encounter,10281,12272,1389990.09
Detroit-Wayne,Substance Abuse: Laboratory,,H0003,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0.00
Detroit-Wayne,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse: Case Management,,H0006,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0.00
Detroit-Wayne,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0.00
Detroit-Wayne,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0.00
Detroit-Wayne,Substance Abuse: Outpatient Care,906,H0015,,Day,0,0,0.00
Detroit-Wayne,Crisis Residential Services,,H0018,,Day,183,1497,560867.99
Detroit-Wayne,Substance Abuse: Residential,1002,H0018,HF,Day,0,0,0.00
Detroit-Wayne,Substance Abuse: Residential,1002,H0019,HF,Day,0,0,0.00
Detroit-Wayne,Substance Abuse: Methadone,,H0020,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse: Early Intervention,,H0022,,Encounter,0,0,0.00
Detroit-Wayne,Peer Directed and Operated Support Services,,H0023,,Encounter,214,15961,969194.95
Detroit-Wayne,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0.00
Detroit-Wayne,Prevention Services - Direct Model,,H0025,,Face to Face Contact,26,27,6000.48
Detroit-Wayne,Crisis Intervention,,H0030,,Per Service,0,0,0.00
Detroit-Wayne,Assessment,,H0031,,Encounter,27873,40156,7261377.39
Detroit-Wayne,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0.00
Detroit-Wayne,Treatment Planning,,H0032,,Encounter,23261,40264,5841956.10
Detroit-Wayne,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,1758,2449,506511.87
Detroit-Wayne,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0.00
Detroit-Wayne,Health Services,,H0034,,15 Minutes,6,9,201.31
Detroit-Wayne,Home Based Services,,H0036,,15 Minutes,211,25528,2263474.47
Detroit-Wayne,Home Based Services,,H0036,ST,15 Minutes,2,88,5252.16
Detroit-Wayne,Peer Directed and Operated Support Services,,H0038,,15 minutes,9576,464121,3914720.46
Detroit-Wayne,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0.00
Detroit-Wayne,Substance Abuse: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0.00
Detroit-Wayne,Peer Directed and Operated Support Services,,NA,,,0,0,0.00
Detroit-Wayne,Assertive Community Treatment (ACT),,H0039,,15 Minutes,853,234898,11656128.59
Detroit-Wayne,Community Living Supports in Independent living/own home,,H0043,,Per diem,499,104802,5789767.31
Detroit-Wayne,Respite,,H0045,,Day,0,0,0.00
Detroit-Wayne,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse: Laboratory,,H0048,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0.00
Detroit-Wayne,Behavior Treatment Plan Review,,H2000,,Encounter,10,25,2549.87
Detroit-Wayne,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,2,4,303.27
Detroit-Wayne,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0.00
Detroit-Wayne,Crisis Intervention,,H2011,,15 Minutes,3509,77831,2166867.65
Detroit-Wayne,"Substance Abuse: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0.00
Detroit-Wayne,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,738,341836,1904708.86
Detroit-Wayne,Community Living Supports (15 Minutes),,H2015,,15 Minutes,1995,572438,2627226.38
Detroit-Wayne,Community Living Supports (Daily),,H2016,,Per Diem,364,85635,4225534.97
Detroit-Wayne,Community Living Supports (Daily),,H2016,TF,Per Diem,281,17307,1336616.25
Detroit-Wayne,Community Living Supports (Daily),,H2016,TG,Per Diem,1417,369398,17664738.20
Detroit-Wayne,Behavior Services,,H2019,,15 Minutes,0,0,0.00
Detroit-Wayne,Behavior Services,,H2019,TT,15 Minutes,0,0,0.00
Detroit-Wayne,Crisis Intervention,,H2020,,Day,0,0,0.00
Detroit-Wayne,Wraparound,,H2021,,15 Minutes,5,194,13379.94
Detroit-Wayne,Wraparound (SED Waiver),,H2022,,Day,0,0,0.00
Detroit-Wayne,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0.00
Detroit-Wayne,Supported Employment Services,,H2023,,15 minutes,1087,133346,993930.35
Detroit-Wayne,Mental Health Therapy,,H2027,,15 Minutes,0,0,0.00
Detroit-Wayne,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0.00
Detroit-Wayne,Clubhouse Psychosocial Rehabilitation Programs,,H2030,,15 Minutes,1132,1358526,7008721.59
Detroit-Wayne,Home Based Services,,H2033,,15 Minutes,0,0,0.00
Detroit-Wayne,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0.00
Detroit-Wayne,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0.00
Detroit-Wayne,Medication Review,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",1891,3266,212187.69
Detroit-Wayne,Transportation,,S0209,,Per Mile,0,0,0.00
Detroit-Wayne,Transportation,,S0215,,Per Mile,0,0,0.00
Detroit-Wayne,Substance Abuse Services: Transportation,,S0215,HF,Per Mile,0,0,0.00
Detroit-Wayne,Family Training - EBP,,S5110,,15 Minutes,0,0,0.00
Detroit-Wayne,Family Training,,S5111,,Encounter,0,0,0.00
Detroit-Wayne,Family Training,,S5111,HA,Encounter,0,0,0.00
Detroit-Wayne,Family Training,,S5111,HM,Encounter,0,0,0.00
Detroit-Wayne,Foster Care,,S5140,,Day,0,0,0.00
Detroit-Wayne,Foster Care,,S5145,,Day,0,0,0.00
Detroit-Wayne,Respite,,S5150,,15 Minutes,0,0,0.00
Detroit-Wayne,Respite,,S5151,,Per Diem,0,0,0.00
Detroit-Wayne,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0.00
Detroit-Wayne,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0.00
Detroit-Wayne,Environmental Modification,,S5165,,Service,0,0,0.00
Detroit-Wayne,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0.00
Detroit-Wayne,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0.00
Detroit-Wayne,Health Services,,S9445,,Encounter,6630,16753,1022911.08
Detroit-Wayne,Health Services,,S9446,,Encounter,262,1739,75398.13
Detroit-Wayne,Health Services,,S9470,,Encounter,1,1,60.00
Detroit-Wayne,Prevention Services - Direct Model,,S9482,,15 minutes,0,0,0.00
Detroit-Wayne,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,122,253,87727.37
Detroit-Wayne,Residential Room and Board,,S9976,,Day,0,0,0.00
Detroit-Wayne,Substance Abuse Services: Residential Room and Board,,S9976,HF,Day,0,0,0.00
Detroit-Wayne,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0.00
Detroit-Wayne,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0.00
Detroit-Wayne,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0.00
Detroit-Wayne,Assessment,,T1001,,Encounter,13906,16100,1776687.16
Detroit-Wayne,Health Services,,T1002,,Up to 15 min,2264,8684,498817.21
Detroit-Wayne,Respite Care,,T1005,,15 Minutes,1,688,2284.16
Detroit-Wayne,Respite Care,,T1005,TD,15 Minutes,0,0,0.00
Detroit-Wayne,Respite Care,,T1005,TE,15 Minutes,0,0,0.00
Detroit-Wayne,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0.00
Detroit-Wayne,Substance Abuse: Treatment Planning,,T1007,HF,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse: Recovery Support Services,,T1012,,Encounter,0,0,0.00
Detroit-Wayne,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0.00
Detroit-Wayne,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,1139,2845,192944.64
Detroit-Wayne,Targeted Case Management,,T1017,,15 minutes,25961,573149,27406003.18
Detroit-Wayne,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,556,2815,151319.45
Detroit-Wayne,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,149,30702,1240315.63
Detroit-Wayne,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Day,222,9212,670938.82
Detroit-Wayne,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Day,1231,362016,12270923.43
Detroit-Wayne,Assessments,,T1023,,Encounter,351,393,157639.35
Detroit-Wayne,Prevention Services - Direct Model,,T1027,,15 Minutes,0,0,0.00
Detroit-Wayne,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0.00
Detroit-Wayne,Transportation,,T2001,,Encounter,4,18,270.00
Detroit-Wayne,Substance Abuse Services: Transportation,,T2001,HF,Encounter,0,0,0.00
Detroit-Wayne,Transportation,,T2002,,Per Diem,0,0,0.00
Detroit-Wayne,Substance Abuse Services: Transportation,,T2002,HF,Per Diem,0,0,0.00
Detroit-Wayne,Transportation,,T2003,,Encounter / Trip,2309,3696,393246.46
Detroit-Wayne,Substance Abuse Services: Transportation,,T2003,HF,Encounter / Trip,0,0,0.00
Detroit-Wayne,Transportation,,T2004,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse Services: Transportation,,T2004,HF,Encounter,0,0,0.00
Detroit-Wayne,Transportation,,T2005,,Encounter,0,0,0.00
Detroit-Wayne,Substance Abuse Services: Transportation,,T2005,HF,Encounter,0,0,0.00
Detroit-Wayne,Prevention Services - Direct Model,,T2024,,,0,0,0.00
Detroit-Wayne,Fiscal Intermediary Services,,T2025,,Month,2,7,1127.00
Detroit-Wayne,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0.00
Detroit-Wayne,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0.00
Detroit-Wayne,Crisis Intervention,,T2034,,Day,0,0,0.00
Detroit-Wayne,Respite Care,,T2036,,Per session. One night = one session,0,0,0.00
Detroit-Wayne,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0.00
Detroit-Wayne,Housing Assistance,,T2038,,Service,134,142,314581.90
Detroit-Wayne,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0.00
Detroit-Wayne,Goods and Services,,T5999,HK,Per Item,0,0,0.00
Detroit-Wayne,Wraparound Services,,T5999,,Per Item,0,0,0.00
Detroit-Wayne,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0.00
Detroit-Wayne,Other,,,,,0,0,0.00
Detroit-Wayne,Aggregate for 'J' Codes,,ALL,,,0,0,0.00
Genesee,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Day,43,10690,5484986.00
Genesee,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,100,,PT65,Day,0,0,0.00
Genesee,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Day,272,3183,1760711.41
Genesee,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Day,1192,14471,9651551.40
Genesee,Inpatient Hospital Ancillary Services - Room and Board,144,,,Day,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Leave of Absence,183,,,Day,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Radiology,320,,,# of tests,0,0,0.00
Genesee,ECT Anesthesia,370,,,,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Respiratory Services,410,,,# of treatments,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0,0,0.00
Genesee,ECT Recovery Room,710,,,,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0.00
Genesee,Crisis Observation Care,762,,,Hour,0,0,0.00
Genesee,Additional Codes-ECT Facility Charge,901,,,Encounter,0,0,0.00
Genesee,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0.00
Genesee,Outpatient Partial Hospitalization,912,,,Day,199,1620,302421.40
Genesee,Outpatient Partial Hospitalization,913,,,Day,0,0,0.00
