CMHName,FirstofService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,UnitType,SumofMIA-Cases,FirstofMIA-Units,SumofMIA-Cost,CostPerCase,CostPerUnit,UnitPerCase
,Surgical removal of erupted tooth,,D7210,,,0.00,0.00,$0.00,0,0,0
,"Alveoloplasty in conjunction with extractions, per quadrant",,D7310,,,0.00,0.00,$0.00,0,0,0
,"Behavior Management/dental, by report",,D9920,,,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,E1399,,Items,0.00,0.00,$0.00,0,0,0
,Family Training/Support EBP only,,G0177,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication administration,,G0351,,,0.00,0.00,$0.00,0,0,0
,Assessment ,,H0002,,Encounter,0.00,0.00,$0.00,0,0,0
,Crisis Residential Services,,H0018,,Days,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,H0023,,Encounter,0.00,0.00,"$98,654.00",0,0,0
,Prevention Services - Direct Model,,H0025,,Face to Face Contact,74.00,201.00,"$27,883.00",377,139,3
,Assessment ,,H0031,,Encounter,637.00,"1,097.00","$177,999.00",279,162,2
,Treatment Planning,,H0032,,Encounter,"1,046.00","1,288.00","$164,838.00",158,128,1
,Health Services,,H0034,,15 Minutes,344.00,"1,044.00","$41,436.00",120,40,3
,Home Based Services,,H0036,,15 Minutes,69.00,"6,413.00","$275,759.00",3997,43,93
,Community Psychiatric Supportive Treatment ,,H0037,,Per diem,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,H0038,,15 minutes,2.00,7.00,$25.00,13,4,4
,Peer Directed and Operated Support Services,,NA,,,0.00,0.00,"$98,654.00",0,0,0
,Assertive Community Treatment (ACT),,H0039,,15 Minutes,61.00,"6,885.00","$406,766.00",6668,59,113
,Community Living Supports in Independent living/own home,,H0043,,Per diem,15.00,776.00,"$81,573.00",5438,105,52
,Respite,,H0045,,Per Diem,0.00,0.00,$0.00,0,0,0
,Behavior Management Review,,H2000,,Encounter,0.00,0.00,$0.00,0,0,0
,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0.00,0.00,$0.00,0,0,0
CMH for Central Michigan,,,,,,,,,,,
,Crisis Intervention-Non-enrolled Service,,H2011,,15 Minutes,653.00,"3,119.00","$96,346.00",148,31,5
,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,453.00,"72,192.00","$282,271.00",623,4,159
,Community Living Supports (15 Minutes),,H2015,,15 Minutes,217.00,"300,112.00","$909,339.00",4191,3,1383
,Community Living Supports (Daily),,H2016,,Per Diem,27.00,"4,282.00","$78,106.00",2893,18,159
,Community Living Supports (Daily),,H2016,TF,Per Diem,18.00,"2,680.00","$130,688.00",7260,49,149
,Community Living Supports (Daily),,H2016,TG,Per Diem,45.00,"9,030.00","$874,561.00",19435,97,201
,Behavior Services,,H2019,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Wraparound,,H2021,,15 Minutes,3.00,48.00,"$15,538.00",5179,324,16
,Wraparound,,H2022,,Days,0.00,0.00,$0.00,0,0,0
,Supported Employment Services,,H2023,,15 minutes,25.00,"24,597.00","$55,589.00",2224,2,984
,Mental Health Therapy,,H2027,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,150.00,"191,040.00","$618,970.00",4126,3,1274
,Medication Review ,,M0064,,Encounter Face-to-Face,445.00,673.00,"$82,550.00",186,123,2
,Transportation,,S0209,,Per Mile,0.00,0.00,$0.00,0,0,0
,Transportation,,S0215,,Per Mile,0.00,0.00,$0.00,0,0,0
,Family Training,,S5110,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Family Training,,S5111,,Encounter,0.00,0.00,$0.00,0,0,0
,Foster Care,,S5140,,Days,0.00,0.00,$0.00,0,0,0
,Foster Care,,S5145,,Days,0.00,0.00,$0.00,0,0,0
,Respite,,S5150,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Respite,,S5151,,Per Diem,0.00,0.00,$0.00,0,0,0
,Personal Emergency Response System (PERS),,S5160,,Encounter,0.00,0.00,$0.00,0,0,0
,Personal Emergency Response System (PERS),,S5161,,Month,10.00,109.00,"$62,820.00",6282,576,11
,Environmental Modification ,,S5165,,Service,1.00,1.00,$918.00,918,918,1
,Enhanced Medical Equipment-Supplies,,S5199,,Items,2.00,2.00,"$1,153.00",577,577,1
,Occupational or Physical Therapy,,S8990,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9445,,Encounter,20.00,39.00,"$3,491.00",175,90,2
,Health Services,,S9446,,Encounter,0.00,0.00,$0.00,0,0,0
,Health Services,,S9470,,Encounter,3.00,3.00,$363.00,121,121,1
,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0.00,0.00,$0.00,0,0,0
,Reidential Room and Board,,S9976,,Days,0.00,0.00,$0.00,0,0,0
,Assessment,,T1001,,Encounter,348.00,811.00,"$122,064.00",351,151,2
,Health Services,,T1002,,Up to 15 min,927.00,"4,114.00","$227,998.00",246,55,4
,Health Services,,T1003,,Up to 15 min,0.00,0.00,$0.00,0,0,0
,Health Services,,T1005,,15 minutes,11.00,"11,643.00","$12,807.00",1164,1,1058
,Family Psycho-Education,,T1015,,Encounter,35.00,82.00,"$7,563.00",216,92,2
,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,200.00,"4,987.00","$353,578.00",1768,71,25
,Targeted Case Management ,,T1017,,15 minutes,"1,010.00","50,892.00","$3,608,243.00",3573,71,50
,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,131.00,777.00,"$55,089.00",421,71,6
,Personal Care in Licensed Specialized Residential Setting,,T1020,,Days,77.00,"12,842.00","$227,712.00",2957,18,167
,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Days,7.00,"1,613.00","$76,619.00",10946,48,230
,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Days,102.00,"2,854.00","$315,132.00",3090,110,28
,Assessments,,T1023,,Encounter,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Supplies or Pharmacy,,T1999,,Items,44.00,61.00,"$4,114.00",94,67,1
,Transportation,,T2001,,,3.00,71.00,$30.00,10,0,24
,Transportation,,T2002,,Per Diem,214.00,"6,179.00","$111,222.00",520,18,29
,Transportation,,T2003,,Encounter / Trip,25.00,795.00,"$9,540.00",382,12,32
,Transportation,,T2004,,,0.00,0.00,$0.00,0,0,0
,Transportation,,T2005,,,0.00,0.00,$0.00,0,0,0
,PASRR Level II Screens,,T2011,,Evaluation,121.00,158.00,"$117,375.00",970,743,1
,Fiscal Intermediary Services,,T2025,,Month,6.00,28.00,"$2,800.00",467,100,5
CMH for Central Michigan,,,,,,,,,,,
,Enhanced Medical Equipment-Supplies,,T2028,,Items,3.00,3.00,$232.00,77,77,1
,Enhanced Medical Equipment-Supplies,,T2029,,Items,2.00,2.00,"$1,574.00",787,787,1
,Community Living Supports-Therapeutic Camping,,T2036,,Encounter / Trip,0.00,0.00,$0.00,0,0,0
,Community Living Supports-Therapeutic Camping,,T2037,,Encounter / Trip,2.00,9.00,"$1,665.00",833,185,5
,Housing Assistance,,T2038,,Month,8.00,9.00,"$2,659.00",332,295,1
,Enhanced Medical Equipment-Supplies,,T2039,,Items,0.00,0.00,$0.00,0,0,0
,Pharmacy (Drugs and Other Biologicals),,,,,0.00,0.00,$0.00,0,0,0
,Other,,,,,0.00,0.00,$0.00,0,0,0
,Aggregate for 'J' Codes,,ALL,,,90.00,0.00,"$191,959.00",2133,0,0
Copper Country,,,,,,,,,,,
,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Days,3.00,198.00,"$117,870.00",39290,595,66
,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,"0100, 0101, 0114, 0124, 0134, 0154",,PT65,Days,0.00,0.00,$0.00,0,0,0
,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Days,0.00,0.00,$0.00,0,0,0
,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Days,48.00,341.00,"$237,241.00",4943,696,7
,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of tests,0.00,0.00,$0.00,0,0,0
,ECT Anesthesia,0370,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of visits,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of units,0.00,0.00,$0.00,0,0,0
,ECT Recovery Room,0710,,,,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - EEG,0740,,,# of tests,0.00,0.00,$0.00,0,0,0
,Extended Observation Beds ,0762,,,Hour,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Facility Charge,0901,,,Encounter,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0.00,0.00,$0.00,0,0,0
,Outpatient Partial Hospitalization,0912,,,Days,0.00,0.00,$0.00,0,0,0
,Outpatient Partial Hospitalization,0913,,,Days,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,# of tests,0.00,0.00,$0.00,0,0,0
,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0.00,0.00,$0.00,0,0,0
,Additional Codes-ECT Anesthesia,,00104,,Minutes,0.00,0.00,$0.00,0,0,0
,Medication Administration,,90772,,Encounter,31.00,322.00,"$38,498.00",1242,120,10
,Medication Administration,,90782,,Encounter,7.00,24.00,"$3,161.00",452,132,3
,Medication Administration,,90788,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessment-Psychiatric Assessment,,90801,,Encounter,109.00,136.00,"$84,851.00",778,624,1
,Assessment-Psychiatric Assessment,,90802,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90804,,Encounter 20-30 Min,116.00,469.00,"$60,930.00",525,130,4
,Therapy-Individual Therapy,,90805,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90806,,Encounter 45-50 Min,327.00,"1,632.00","$319,789.00",978,196,5
,Therapy-Individual Therapy,,90807,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90808,,Encounter 75-80 Min,16.00,57.00,"$17,336.00",1084,304,4
,Therapy-Individual Therapy,,90809,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90810,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
Copper Country,,,,,,,,,,,
,Therapy-Individual Therapy,,90811,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90812,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90813,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90814,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90815,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90816,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90817,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90818,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90819,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90821,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90822,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90823,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90824,,Encounter 20-30 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90826,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90827,,Encounter 45-50 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90828,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Individual Therapy,,90829,,Encounter 75-80 Min,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90846,,Encounter,4.00,5.00,"$1,441.00",360,288,1
,Therapy-Family Therapy,,90847,,Encounter,38.00,115.00,"$37,966.00",999,330,3
,Therapy-Family Therapy,,90849,,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Family Therapy,,90849,HS,Encounter,0.00,0.00,$0.00,0,0,0
,Therapy-Group Therapy,,90853,,Encounter,33.00,291.00,"$110,641.00",3353,380,9
,Therapy-Group Therapy,,90857,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Review ,,90862,,Encounter,345.00,"1,871.00","$298,429.00",865,160,5
,Additional Codes-ECT Physician,,90870,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,90887,,Encounter,1.00,1.00,$406.00,406,406,1
,Speech & Language Therapy ,,92506,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92507,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92508,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92526,,Encounter,0.00,0.00,$0.00,0,0,0
,Speech & Language Therapy ,,92610,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Testing,,96100,,Hour,1.00,1.00,$622.00,622,622,1
,Psychological Testing PSYCH/PHYS (Children's Waiver),,96101,,,3.00,12.00,"$2,702.00",901,225,4
,Psychological Testing by Technician (Children's Waiver),,96102,,,0.00,0.00,$0.00,0,0,0
,Psychological Testing by Comp (Children's Waiver),,96103,,,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96105,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96110,,Encounter,0.00,0.00,$0.00,0,0,0
,Assessments-Other,,96111,,Encounter,4.00,12.00,"$2,320.00",580,193,3
,Assessments-Testing,,96115,,Hour,0.00,0.00,$0.00,0,0,0
,Neurobehavioral Status Exam (Children's Waiver),,96116,,,0.00,0.00,$0.00,0,0,0
,Assessments-Testing,,96117,,Hour,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Psych/Phys (Children's Waiver),,96118,,,0.00,0.00,$0.00,0,0,0
,Neuropsych test by Tech (Children's Waiver),,96119,,,0.00,0.00,$0.00,0,0,0
,Neuropsych test Admin w/Comp (Children's Waiver),,96120,,,0.00,0.00,$0.00,0,0,0
,Physical Therapy,,97001,,Encounter,0.00,0.00,$0.00,0,0,0
,Physical Therapy,,97002,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97003,,Encounter,4.00,4.00,"$7,879.00",1970,1970,1
,Occupational Therapy,,97004,,Encounter,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97110,,15 Minutes,16.00,148.00,"$14,999.00",937,101,9
,Occupational or Physical Therapy,,97112,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97113,,15 Minutes,0.00,0.00,$0.00,0,0,0
Copper Country,,,,,,,,,,,
,Occupational or Physical Therapy,,97116,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97124,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97140,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97150,,Encounter,21.00,251.00,"$43,088.00",2052,172,12
,Occupational Therapy,,97504,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97530,,15 Minutes,1.00,6.00,$173.00,173,29,6
,Occupational or Physical Therapy,,97532,,15 Minutes,5.00,83.00,"$7,191.00",1438,87,17
,Occupational or Physical Therapy,,97533,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97535,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational or Physical Therapy,,97537,,15 Minutes,1.00,1.00,$29.00,29,29,1
,Occupational or Physical Therapy,,97542,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97703,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97750,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97755,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Occupational Therapy,,97760,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment or Health Services,,97802,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Assessment or Health Services,,97803,,15 Minutes,6.00,6.00,$871.00,145,145,1
,Health Services,,97804,,30 Minutes,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99201,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99202,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99203,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99204,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99205,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99211,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99212,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99213,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99214,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99215,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99221,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99222,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99223,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99231,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99232,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99233,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99238,,30 Minutes or less,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99241,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99242,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99243,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99244,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99245,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99251,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99252,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99253,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99254,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99255,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99261,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99262,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99263,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99271,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99272,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99273,,Encounter,0.00,0.00,$0.00,0,0,0
Copper Country,,,,,,,,,,,
,Additional Codes-Physician Services,,99274,,Encounter,0.00,0.00,$0.00,0,0,0
,Additional Codes-Physician Services,,99275,,Encounter,0.00,0.00,$0.00,0,0,0
,Medication Administration,,99506,,Encounter,0.00,0.00,$0.00,0,0,0
,Transportation,,A0080,,Per mile,0.00,0.00,$0.00,0,0,0
,Transportation,,A0090,,Per mile,0.00,0.00,$0.00,0,0,0
,Transportation,,A0100,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0110,,Per one-way trip,0.00,0.00,$0.00,0,0,0
,Transportation,,A0120,,,0.00,0.00,$0.00,0,0,0
,Transportation,,A0130,,,0.00,0.00,$0.00,0,0,0
,Transportation,,A0140,,,0.00,0.00,$0.00,0,0,0
,Transportation,,A0160,,Per Mile,0.00,0.00,$0.00,0,0,0
,Transportation,,A0170,,,0.00,0.00,$0.00,0,0,0
,Additional Codes-Transportation,,A0425,,Per Mile,0.00,0.00,$0.00,0,0,0
,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0.00,0.00,$0.00,0,0,0
,Additional codes - Transportation,,A0428,,,0.00,0.00,$0.00,0,0,0
,General dental services,,D0150,,,0.00,0.00,$0.00,0,0,0
,Comp periodontal evaluation,,D0180,,Encounter,0.00,0.00,$0.00,0,0,0
,Intraoral periapical ,,D0220,,,0.00,0.00,$0.00,0,0,0
,Intraoral periapical ,,D0230,,,0.00,0.00,$0.00,0,0,0
,Bitewings,,D0274,,,0.00,0.00,$0.00,0,0,0
,Prophylaxis Adult,,D1110,,,0.00,0.00,$0.00,0,0,0
,"Resin based comp-one surface, ant",,D2330,,,0.00,0.00,$0.00,0,0,0
,"Resin based comp-two surfaces, ant",,D2331,,,0.00,0.00,$0.00,0,0,0
,"Resin based comp-three surfaces, an",,D2332,,,0.00,0.00,$0.00,0,0,0
,"Resin based comp-one surface, post",,D2391,,,0.00,0.00,$0.00,0,0,0
,"Resin based comp-two surfaces, post",,D2392,,,0.00,0.00,$0.00,0,0,0
,"Resin based comp-three surfaces, post",,D2393,,,0.00,0.00,$0.00,0,0,0
,"Crown, porc, fused to high",,D2750,,,0.00,0.00,$0.00,0,0,0
,"Peridontal, main",,D4910,,,0.00,0.00,$0.00,0,0,0
,Surgical removal of erupted tooth,,D7210,,,0.00,0.00,$0.00,0,0,0
,"Alveoloplasty in conjunction with extractions, per quadrant",,D7310,,,0.00,0.00,$0.00,0,0,0
,"Behavior Management/dental, by report",,D9920,,,0.00,0.00,$0.00,0,0,0
,Enhanced Medical Equipment-Supplies,,E1399,,Items,0.00,0.00,$0.00,0,0,0
,Family Training/Support EBP only,,G0177,,Encounter,9.00,52.00,"$14,473.00",1608,278,6
,Medication administration,,G0351,,,19.00,68.00,"$8,321.00",438,122,4
,Assessment ,,H0002,,Encounter,5.00,7.00,$205.00,41,29,1
,Crisis Residential Services,,H0018,,Days,34.00,727.00,"$175,926.00",5174,242,21
,Peer Directed and Operated Support Services,,H0023,,Encounter,0.00,0.00,$0.00,0,0,0
,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0.00,0.00,$0.00,0,0,0
,Assessment ,,H0031,,Encounter,88.00,133.00,"$41,779.00",475,314,2
,Treatment Planning,,H0032,,Encounter,77.00,109.00,"$28,427.00",369,261,1
,Health Services,,H0034,,15 Minutes,0.00,0.00,$0.00,0,0,0
,Home Based Services,,H0036,,15 Minutes,5.00,925.00,"$51,672.00",10334,56,185
,Community Psychiatric Supportive Treatment ,,H0037,,Per diem,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,H0038,,15 minutes,0.00,0.00,$0.00,0,0,0
,Peer Directed and Operated Support Services,,NA,,,0.00,0.00,"$65,222.00",0,0,0
,Assertive Community Treatment (ACT),,H0039,,15 Minutes,32.00,"11,861.00","$490,627.00",15332,41,371
,Community Living Supports in Independent living/own home,,H0043,,Per diem,0.00,0.00,$0.00,0,0,0
,Respite,,H0045,,Per Diem,0.00,0.00,$0.00,0,0,0
,Behavior Management Review,,H2000,,Encounter,8.00,18.00,"$6,716.00",840,373,2
