"CMH Name","DD Group Num","DD Serv Num","FirstOfService Description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfDD-Cases","SumOfDD-Units","SumOfDD-Cost","SumOfOther Cost","FirstOfDD Totals","FirstOfDD Unique Consumers"
"AuSable Valley",367,367,"Substance Use Disorder: Transportation",,"HF","T2003","Encounter / Trip",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",368,368,"Transportation",,,"T2004","Encounter",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",369,369,"Substance Use Disorder: Transportation",,"HF","T2004","Encounter",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",370,370,"Transportation",,,"T2005","Encounter",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",371,371,"Substance Use Disorder: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",372,372,"Out of Home Prevocational Service",,,"T2015","Hour",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",373,373,"Targeted Case Management (Children's Waiver)",,,"T2023","Month",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",374,374,"Prevention Services - Direct Model ",,,"T2024",,0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",375,375,"Fiscal Intermediary Services",,,"T2025","Month",36.00,376.00,49899.61,51125.50,15656649.33,406.00
"AuSable Valley",376,376,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",377,377,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",378,378,"Respite Care",,,"T2036","Per session. One night = one session",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",379,379,"Respite Care",,,"T2037","Per session. One day/partial day = one session",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",380,380,"Housing Assistance",,,"T2038","Service",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",381,381,"Enhanced Medical Equipment-Supplies",,,"T2039","Item",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",382,382,"Goods and Services ",,"HK","T5999","Per Item",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",383,383,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",384,384,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",385,385,"Other",,,,,0.00,0.00,0.00,0.00,15656649.33,406.00
"AuSable Valley",386,386,"Aggregate for 'J' Codes",,,"ALL",,0.00,0.00,0.00,0.00,15656649.33,406.00
"Barry",3,3,"Local Psychiatric Hospital/IMD PT68 
bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,195392.59,5585343.88,206.00
"Barry",4,4,"Local Psychiatric Hospital/IMD PT68
bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",5,5,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",6,6,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",7,7,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",1.00,9.00,8112.49,439858.56,5585343.88,206.00
"Barry",8,8,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",9,9,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,41524.87,5585343.88,206.00
"Barry",10,10,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",12,12,"Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",13,13,"Local Psychiatric Hospital/Acute Community",,"PT73",,"Amount",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",16,16,"Inpatient Hospital Ancillary Services - Room and Board","0144",,,"Day",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",17,17,"Inpatient Hospital Ancillary Services - Leave of Absence","0183",,,"Day",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",18,18,"Inpatient Hospital Ancillary Services - Pharmacy","0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",19,19,"Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices","0270-0272",,,"# of items",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",20,20,"Inpatient Hospital Ancillary Services - Laboratory","0300-0302, 0305-0307",,,"# of tests",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",21,21,"Inpatient Hospital Ancillary Services - Radiology","0320",,,"# of tests",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",22,22,"ECT Anesthesia","0370",,,,0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",23,23,"Inpatient Hospital Ancillary Services - Respiratory Services","0410",,,"# of treatments",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",24,24,"Inpatient Hospital Ancillary Services -Physical Therapy","0420-0424",,,"# of treatments",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",25,25,"Inpatient Hospital Ancillary Services - Occupational Therapy","0430-0434",,,"# of treatments",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",26,26,"Inpatient Hospital Ancillary Services - Speech-Language Pathology","0440-0444",,,"# of treatments",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",27,27,"Inpatient Hospital Ancillary Services - Emergency Room","0450",,,"# of visits",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",28,28,"Inpatient Hospital Ancillary Services - Pulmonary Function","0460",,,"# of tests",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",29,29,"Inpatient Hospital Ancillary Services - Audiology","0470-0472",,,"# of tests",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",30,30,"Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT)","0610-0611",,,"# of tests",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",31,31,"Inpatient Hospital Ancillary Services - Pharmacy","0636",,,"# of units",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",32,32,"ECT Recovery Room","0710",,,,0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",33,33,"Inpatient Hospital Ancillary Services -EKG/ECG","0730-0731",,,"# of tests",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",34,34,"Inpatient Hospital Ancillary Services - EEG","0740",,,"# of tests",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",35,35,"Crisis Observation Care","0762",,,"Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",36,36,"Additional Codes-ECT Facility Charge","0901",,,"Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",37,37,"Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services","0900, 0902-0904, 0911, 0914-0919",,,"# of visits",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",38,38,"Outpatient Partial Hospitalization","0912",,,"Day",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",39,39,"Outpatient Partial Hospitalization","0913",,,"Day",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",40,40,"Inpatient Hospital Ancillary Services - Other Diagnosis Services","0925",,,"# of tests",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",41,41,"Inpatient Hospital Ancillary Services - Other Therapeutic Services","0940-0942",,,"# of visits",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",42,42,"Additional Codes-ECT Anesthesia",,,"00104","Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",43,43,"Additional Codes-ECT Anesthesia","0901",,"00104","Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",44,44,"ABA Behavior Identification Assessment",,"U5","0359T","Encounter",18.00,26.00,5553.32,7536.66,5585343.88,206.00
"Barry",45,45,"ABA Behavioral Follow-up Assessment",,"U5","0362T","First 30 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",46,46,"ABA Behavioral Follow-up Assessment",,"U5","0363T","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",47,47,"ABA Adaptive Treatment",,"U5","0364T","First 30 Minutes",18.00,1547.00,259211.21,356059.36,5585343.88,206.00
"Barry",48,48,"ABA Adaptive Treatment",,"U5","0365T","Each Additional 30 Minutes",18.00,2363.00,396775.79,535513.28,5585343.88,206.00
"Barry",49,49,"ABA Group Adaptive Behavior Treatment",,"U5","0366T","First 30 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",50,50,"ABA Group Adaptive Behavior Treatment",,"U5","0367T","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",51,51,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment",,"U5","0368T","First 30 Minutes",17.00,232.00,88059.93,122600.68,5585343.88,206.00
"Barry",52,52,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment",,"U5","0369T","Each Additional 30 Minutes",17.00,208.00,78950.28,107417.93,5585343.88,206.00
"Barry",53,53,"ABA Family Behavior Treatment Guidance",,"U5","0370T","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",54,54,"ABA Family Behavior Treatment Guidance",,"U5","0371T","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",55,55,"ABA Adaptive Behavior Treatment Social Skills Group",,"U5","0372T","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",56,56,"ABA Exposure Adaptive Behavior Treatment",,"U5","0373T","First 60 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",57,57,"ABA Exposure Adaptive Behavior Treatment",,"U5","0374T","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",58,58,"Drug Screen",,,"80305","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",59,59,"Drug Screen",,,"80306","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",60,60,"Drug Screen",,,"80307","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",61,61,"Interactive Complexity - Add On Code",,,"90785","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",62,62,"Assessment for Autism",,"U5","90785","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",63,63,"Substance Abuse - Interactive Complexity - Add On Code",,"HF","90785","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",64,64,"Assessment",,,"90791
","Encounter",1.00,1.00,396.66,396.66,5585343.88,206.00
"Barry",65,65,"Substance Use: Assessment",,"HF","90791","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",66,66,"Assessment for Autism",,"U5","90791","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",67,67,"Assessment",,,"90792","Encounter",11.00,11.00,6620.22,63961.22,5585343.88,206.00
"Barry",68,68,"Substance Use: Assessment",,"HF","90792","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",69,69,"Assessment for Autism",,"U5","90792","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",70,70,"Mental Health: Outpatient Care",,,"90832","30 Minutes",3.00,7.00,1388.33,38331.41,5585343.88,206.00
"Barry",71,71,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90832","30 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",72,72,"Assessment",,,"90833","30 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",73,73,"Mental Health: Outpatient Care",,,"90834","45 Minutes",17.00,64.00,12607.15,400271.47,5585343.88,206.00
"Barry",74,74,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90834","45 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",75,75,"Assessment",,,"90836","45 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",76,76,"Mental Health: Outpatient Care",,,"90837","60 Minutes",1.00,1.00,198.33,13671.08,5585343.88,206.00
"Barry",77,77,"Substance Use Disorder: Outpatient Care",,"HF","90837","60 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",78,78,"Assessment",,,"90838","60 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",79,79,"Psychotherapy for Crisis First 60 Minutes",,,"90839","First 30-74 Min.",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",80,80,"Psychotherapy for Crisis Each Additional 30 Minutes",,,"90840","Each Additional 30 Minutes",0.00,0.00,0.00,1189.99,5585343.88,206.00
"Barry",81,81,"Therapy-Family Therapy",,,"90846","Encounter",1.00,1.00,198.33,6743.32,5585343.88,206.00
"Barry",82,82,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90846","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",83,83,"Therapy-Family Therapy",,,"90847","Encounter",6.00,21.00,4164.99,129491.84,5585343.88,206.00
"Barry",84,84,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90847","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",85,85,"Therapy-Family Therapy",,,"90849","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",86,86,"Therapy-Family Therapy",,"HS","90849","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",87,87,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90849","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",88,88,"Therapy-Group Therapy",,,"90853","Encounter",6.00,40.00,5505.62,113833.40,5585343.88,206.00
"Barry",89,89,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90853","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",91,91,"Additional Codes-ECT Physician",,,"90870","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",92,92,"Additional Codes-ECT Physician","0901",,"90870","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",93,93,"Assessments-Other",,,"90887","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",94,94,"Speech & Language Therapy ",,,"92507","Encounter",26.00,371.00,15349.79,20051.65,5585343.88,206.00
"Barry",95,95,"Speech & Language Therapy ",,,"92508","Encounter",19.00,180.00,2263.71,2263.71,5585343.88,206.00
"Barry",96,96,"Speech & Language Therapy ",,,"92521","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",97,97,"Speech & Language Therapy ",,,"92522","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",98,98,"Speech & Language Therapy ",,,"92523","Encounter",27.00,29.00,2479.16,2735.63,5585343.88,206.00
"Barry",99,99,"Speech & Language Therapy ",,,"92524","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",100,100,"Speech & Language Therapy ",,,"92526","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",101,101,"Speech & Language Therapy ",,,"92607","First Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",102,102,"Speech & Language Therapy ",,,"92608","Each Additional  30 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",103,103,"Speech & Language Therapy ",,,"92609","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",104,104,"Speech & Language Therapy ",,,"92610","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",105,105,"Evaluation of Auditory Rehabilitation Status (Children's Waiver)",,,"92626","First Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",106,106,"Evaluation of Auditory Rehabilitation Status (Children's Waiver)",,,"92627","Each Additional 15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",107,107,"Auditory Rehabilitation Preling Hearing Loss (Children's Waiver)",,,"92630","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",108,108,"Auditory Rehabilitation; Post-Lingual Hearing Loss (Children's Waiver)",,,"92633","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",109,109,"Psychological Testing PSYCH/PHYS ",,,"96101","Per Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",110,110,"Assessment for Autism",,"U5","96101","Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",111,111,"Psychological Testing by Technician ",,,"96102","Per Hour",4.00,7.00,1340.45,2297.92,5585343.88,206.00
"Barry",112,112,"Assessment for Autism",,"U5","96102","Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",113,113,"Psychological Testing by Comp ",,,"96103","Per Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",114,114,"Assessments-Other",,,"96105","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",115,115,"Assessments-Other",,,"96110","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",116,116,"Assessments-Other",,,"96111","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",117,117,"Neurobehavioral Status Exam",,,"96116","Per Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",118,118,"Neuropsych test by Psych/Phys ",,,"96118","Per Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",119,119,"Assessment for Autism",,"U5","96118","Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",120,120,"Neuropsych test by Tech ",,,"96119","Per Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",121,121,"Assessment for Autism",,"U5","96119","Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",122,122,"Neuropsych test Admin w/Comp ",,,"96120","Per Hour",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",123,123,"Assessments-Other",,,"96127",,0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",124,124,"Medication Administration",,,"96372","Encounter",1.00,7.00,574.48,18709.41,5585343.88,206.00
"Barry",125,125,"Occupational or Physical Therapy",,,"97110","15 Minutes",22.00,1467.00,38877.57,43329.81,5585343.88,206.00
"Barry",126,126,"Occupational or Physical Therapy",,,"97112","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",127,127,"Occupational or Physical Therapy",,,"97113","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",128,128,"Occupational or Physical Therapy",,,"97116","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",129,129,"Occupational or Physical Therapy",,,"97124","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",130,130,"Occupational or Physical Therapy",,,"97140","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",131,131,"Occupational or Physical Therapy",,,"97150","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",132,132,"Physical Therapy",,,"97161","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",133,133,"Physical Therapy",,,"97162","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",134,134,"Physical Therapy",,,"97163","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",135,135,"Physical Therapy",,,"97164","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",136,136,"Occupational Therapy",,,"97165","Encounter",2.00,2.00,212.01,212.01,5585343.88,206.00
"Barry",137,137,"Occupational Therapy",,,"97166","Encounter",17.00,17.00,1802.09,1908.10,5585343.88,206.00
"Barry",138,138,"Occupational Therapy",,,"97167","Encounter",6.00,6.00,636.03,848.04,5585343.88,206.00
"Barry",139,139,"Occupational Therapy",,,"97168","Encounter",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",140,140,"Occupational or Physical Therapy",,,"97530","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",141,141,"Occupational or Physical Therapy 
(Note: Retired 12/31/17)",,,"97532","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",142,142,"Occupational or Physical Therapy",,,"97533","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",143,143,"Occupational or Physical Therapy",,,"97535","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",144,144,"Occupational or Physical Therapy",,,"97537","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",145,145,"Occupational or Physical Therapy",,,"97542","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
"Barry",146,146,"Occupational or Physical Therapy",,,"97750","15 Minutes",0.00,0.00,0.00,0.00,5585343.88,206.00
