"CMH Name","MIC Group Num","MIC Serv Num","FirstOfMIC Totals","FirstOfService description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIC-Cases","SumOfMIC-Units","SumOfMIC-Cost","SumOfOther Cost","FirstOfMIC Unique Consumers"
"Ionia",390,390,2012455.96,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,614.00
"Ionia",391,391,2012455.96,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,0.00,614.00
"Ionia",392,392,2012455.96,"Other",,,,,0.00,0.00,0.00,0.00,614.00
"Ionia",393,393,2012455.96,"Aggregate for 'J' Codes",,,"ALL",,0.00,0.00,0.00,0.00,614.00
"Kalamazoo",3,3,5945331.53,"Local Psychiatric Hospital/IMD PT68 Bundled per diem","0100","PT68",,"Day",6.00,57.00,43529.36,579553.21,1202.00
"Kalamazoo",4,4,5945331.53,"Local Psychiatric Hospital/IMD PT68 Bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,36281.30,1202.00
"Kalamazoo",5,5,5945331.53,"Local Psychiatric Hospital/IMD PT68 Physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",6,6,5945331.53,"Local Psychiatric Hospital/IMD PT68 Physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",7,7,5945331.53,"Local Psychiatric Hospital - Acute Community PT73 Bundled per diem","0100","PT73",,"Day",5.00,62.00,62686.84,661326.04,1202.00
"Kalamazoo",8,8,5945331.53,"Local Psychiatric Hospital - Acute Community PT73 Bundled per diem","0100","PT73",,"Day",2.00,12.00,1030.93,34503.24,1202.00
"Kalamazoo",9,9,5945331.53,"Local Psychiatric Hospital - Acute Community PT73 Physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",40.00,289.00,235348.74,2320913.24,1202.00
"Kalamazoo",10,10,5945331.53,"Local Psychiatric Hospital - Acute Community PT73 Physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",1.00,3.00,490.30,62933.01,1202.00
"Kalamazoo",12,12,5945331.53,"Cost Estimates of Current Year IBNR/Accrual Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",13,13,5945331.53,"Cost Estimates of Current Year IBNR/Accrual Local Psychiatric Hospital/Acute Community",,"PT73",,"Amount",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",16,16,5945331.53,"Inpatient Hospital Ancillary Services - Room and Board","0144",,,"Day",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",17,17,5945331.53,"Inpatient Hospital Ancillary Services - Leave of Absence","0183",,,"Day",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",18,18,5945331.53,"Inpatient Hospital Ancillary Services - Pharmacy","0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",19,19,5945331.53,"Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices","0270-0272",,,"# of items",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",20,20,5945331.53,"Inpatient Hospital Ancillary Services - Laboratory","0300-0302, 0305-0307",,,"# of tests",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",21,21,5945331.53,"Inpatient Hospital Ancillary Services - Radiology","0320",,,"# of tests",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",22,22,5945331.53,"ECT Anesthesia","0370",,,,0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",23,23,5945331.53,"Inpatient Hospital Ancillary Services - Respiratory Services","0410",,,"# of treatments",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",24,24,5945331.53,"Inpatient Hospital Ancillary Services -Physical Therapy","0420-0424",,,"# of treatments",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",25,25,5945331.53,"Inpatient Hospital Ancillary Services - Occupational Therapy","0430-0434",,,"# of treatments",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",26,26,5945331.53,"Inpatient Hospital Ancillary Services - Speech-Language Pathology","0440-0444",,,"# of treatments",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",27,27,5945331.53,"Inpatient Hospital Ancillary Services - Emergency Room","0450",,,"# of visits",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",28,28,5945331.53,"Inpatient Hospital Ancillary Services - Pulmonary Function","0460",,,"# of tests",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",29,29,5945331.53,"Inpatient Hospital Ancillary Services - Audiology","0470-0472",,,"# of tests",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",30,30,5945331.53,"Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT)","0610-0611",,,"# of tests",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",31,31,5945331.53,"Inpatient Hospital Ancillary Services - Pharmacy","0636",,,"# of units",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",32,32,5945331.53,"ECT Recovery Room","0710",,,,0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",33,33,5945331.53,"Inpatient Hospital Ancillary Services -EKG/ECG","0730-0731",,,"# of tests",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",34,34,5945331.53,"Inpatient Hospital Ancillary Services - EEG","0740",,,"# of tests",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",35,35,5945331.53,"Crisis Observation Care","0762",,,"Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",36,36,5945331.53,"Additional Codes-ECT Facility Charge","0901",,,"Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",37,37,5945331.53,"Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services","0900, 0902-0904, 0911, 0914-0919",,,"# of visits",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",38,38,5945331.53,"Outpatient Partial Hospitalization","0912",,,"Day",24.00,119.00,41254.08,47909.41,1202.00
"Kalamazoo",39,39,5945331.53,"Outpatient Partial Hospitalization","0913",,,"Day",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",40,40,5945331.53,"Inpatient Hospital Ancillary Services - Other Diagnosis Services","0925",,,"# of tests",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",41,41,5945331.53,"Inpatient Hospital Ancillary Services - Other Therapeutic Services","0940-0942",,,"# of visits",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",42,42,5945331.53,"Additional Codes-ECT Anesthesia",,,"00104","Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",43,43,5945331.53,"Additional Codes-ECT Anesthesia","0901",,"00104","Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",44,44,5945331.53,"Drug Screen for Methadone Clients Only",,,"80300","per date of service",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",45,45,5945331.53,"Drug Screen for Methadone Clients Only",,,"80301","per date of service",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",46,46,5945331.53,"Drug Screen for Methadone Clients Only",,,"80302","each procedure",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",47,47,5945331.53,"Drug Screen for Methadone Clients Only",,,"80303","per date of service ",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",48,48,5945331.53,"Drug Screen for Methadone Clients Only",,,"80304","each procedure",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",49,49,5945331.53,"Interactive Complexity - Add On Code",,,"90785",,0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",50,50,5945331.53,"Assessment for Autism",,"U5","90785",,0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",51,51,5945331.53,"Interactive Complexity - Add On Code - SUD",,"HF","90785",,0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",52,52,5945331.53,"Assessment",,,"90791
","Encounter",176.00,180.00,85011.58,104098.92,1202.00
"Kalamazoo",53,53,5945331.53,"Assessment for Autism",,"U5","90791","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",54,54,5945331.53,"Assessment",,,"90792","Encounter",42.00,42.00,45926.51,408046.02,1202.00
"Kalamazoo",55,55,5945331.53,"Assessment for Autism",,"U5","90792","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",56,56,5945331.53,"Mental Health: Outpatient Care",,,"90832","30 Minutes",5.00,15.00,613.62,1360.04,1202.00
"Kalamazoo",57,57,5945331.53,"Substance abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90832","30 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",58,58,5945331.53,"Assessment",,,"90833","30 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",59,59,5945331.53,"Assessment for Autism",,"U5","90833","30 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",60,60,5945331.53,"Mental Health: Outpatient Care",,,"90834","45 Minutes",60.00,470.00,88108.38,158426.11,1202.00
"Kalamazoo",61,61,5945331.53,"Substance abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90834","45 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",62,62,5945331.53,"Assessment",,,"90836","45 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",63,63,5945331.53,"Assessment for Autism",,"U5","90836","45 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",64,64,5945331.53,"Mental Health: Outpatient Care",,,"90837","60 Minutes",34.00,155.00,16359.18,34190.47,1202.00
"Kalamazoo",65,65,5945331.53,"Substance abuse: Outpatient Care",,"HF","90837","60 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",66,66,5945331.53,"Assessment",,,"90838","60 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",67,67,5945331.53,"Assessment for Autism",,"U5","90838","60 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",68,68,5945331.53,"Psychotherapy for Crisis First 60 Minutes",,,"90839","First 30-74 Min.",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",69,69,5945331.53,"Psychotherapy for Crisis Each Additional 30 Minutes",,,"90840","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",70,70,5945331.53,"Therapy-Family Therapy",,,"90846","Encounter",38.00,245.00,117052.23,134423.59,1202.00
"Kalamazoo",71,71,5945331.53,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90846","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",72,72,5945331.53,"Therapy-Family Therapy",,,"90847","Encounter",39.00,201.00,36879.92,41671.62,1202.00
"Kalamazoo",73,73,5945331.53,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"90847","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",74,74,5945331.53,"Therapy-Family Therapy",,,"90849","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",75,75,5945331.53,"Therapy-Family Therapy",,"HS","90849","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",76,76,5945331.53,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90849","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",77,77,5945331.53,"Therapy-Group Therapy",,,"90853","Encounter",0.00,0.00,0.00,18816.04,1202.00
"Kalamazoo",78,78,5945331.53,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90853","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",79,79,5945331.53,"Pharmacological Management (SED Waiver)",,,"90863",,0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",80,80,5945331.53,"Additional Codes-ECT Physician",,,"90870","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",81,81,5945331.53,"Additional Codes-ECT Physician","0901",,"90870","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",82,82,5945331.53,"Assessments-Other",,,"90887","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",83,83,5945331.53,"Speech & Language Therapy ",,,"92507","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",84,84,5945331.53,"Speech & Language Therapy ",,,"92508","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",85,85,5945331.53,"Speech & Language Therapy ",,,"92521","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",86,86,5945331.53,"Speech & Language Therapy ",,,"92522","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",87,87,5945331.53,"Speech & Language Therapy ",,,"92523","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",88,88,5945331.53,"Speech & Language Therapy ",,,"92524","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",89,89,5945331.53,"Speech & Language Therapy ",,,"92526","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",90,90,5945331.53,"Speech & Language Therapy ",,,"92607","First Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",91,91,5945331.53,"Speech & Language Therapy ",,,"92608","Each Additional  30 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",92,92,5945331.53,"Speech & Language Therapy ",,,"92609","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",93,93,5945331.53,"Speech & Language Therapy ",,,"92610","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",98,98,5945331.53,"Psychological Testing PSYCH/PHYS ",,,"96101","Per Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",99,99,5945331.53,"Assessment for Autism",,"U5","96101","Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",100,100,5945331.53,"Psychological Testing by Technician ",,,"96102","Per Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",101,101,5945331.53,"Assessment for Autism",,"U5","96102","Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",102,102,5945331.53,"Psychological Testing by Comp ",,,"96103","Per Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",103,103,5945331.53,"Assessments-Other",,,"96105","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",104,104,5945331.53,"Assessments-Other",,,"96110","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",105,105,5945331.53,"Assessments-Other",,,"96111","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",106,106,5945331.53,"Neurobehavioral Status Exam",,,"96116","Per Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",107,107,5945331.53,"Neuropsych test by Psych/Phys ",,,"96118","Per Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",108,108,5945331.53,"Assessment for Autism",,"U5","96118","Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",109,109,5945331.53,"Neuropsych test by Tech ",,,"96119","Per Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",110,110,5945331.53,"Assessment for Autism",,"U5","96119","Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",111,111,5945331.53,"Neuropsych test Admin w/Comp ",,,"96120","Per Hour",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",112,112,5945331.53,"Assessments-Other",,,"96127",,0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",113,113,5945331.53,"Medication Administration",,,"96372","Encounter",0.00,0.00,0.00,7020.82,1202.00
"Kalamazoo",114,114,5945331.53,"Physical Therapy",,,"97001","Encounter",0.00,0.00,0.00,131.31,1202.00
"Kalamazoo",115,115,5945331.53,"Physical Therapy",,,"97002","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",116,116,5945331.53,"Occupational Therapy",,,"97003","Encounter",10.00,10.00,1242.03,1597.14,1202.00
"Kalamazoo",117,117,5945331.53,"Occupational Therapy",,,"97004","Encounter",8.00,15.00,1014.55,1285.10,1202.00
"Kalamazoo",118,118,5945331.53,"Occupational or Physical Therapy",,,"97110","15 Minutes",11.00,557.00,10433.67,16004.69,1202.00
"Kalamazoo",119,119,5945331.53,"Occupational or Physical Therapy",,,"97112","15 Minutes",11.00,350.00,6330.58,8464.89,1202.00
"Kalamazoo",120,120,5945331.53,"Occupational or Physical Therapy",,,"97113","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",121,121,5945331.53,"Occupational or Physical Therapy",,,"97116","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",122,122,5945331.53,"Occupational or Physical Therapy",,,"97124","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",123,123,5945331.53,"Occupational or Physical Therapy",,,"97140","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",124,124,5945331.53,"Occupational or Physical Therapy",,,"97150","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",125,125,5945331.53,"Occupational or Physical Therapy",,,"97530","15 Minutes",11.00,469.00,9868.66,13782.46,1202.00
"Kalamazoo",126,126,5945331.53,"Occupational or Physical Therapy",,,"97532","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",127,127,5945331.53,"Occupational or Physical Therapy",,,"97533","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",128,128,5945331.53,"Occupational or Physical Therapy",,,"97535","15 Minutes",2.00,8.00,148.51,148.51,1202.00
"Kalamazoo",129,129,5945331.53,"Occupational or Physical Therapy",,,"97537","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",130,130,5945331.53,"Occupational or Physical Therapy",,,"97542","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",131,131,5945331.53,"Occupational or Physical Therapy",,,"97750","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",132,132,5945331.53,"Occupational Therapy",,,"97755","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",133,133,5945331.53,"Occupational or Physical Therapy",,,"97760","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",135,135,5945331.53,"C/O for Orthotic/Prosth Use  or Physical Therapy",,,"97762","15 minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",136,136,5945331.53,"Assessment or Health Services",,,"97802","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",137,137,5945331.53,"Assessment or Health Services",,,"97803","15 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",138,138,5945331.53,"Health Services",,,"97804","30 Minutes",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",139,139,5945331.53,"Substance Abuse: Acupuncture",,,"97810","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",140,140,5945331.53,"Substance Abuse: Acupuncture",,,"97811","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",141,141,5945331.53,"New Patient Evaluation and Management",,,"99201","Encounter",0.00,0.00,0.00,461.87,1202.00
"Kalamazoo",142,142,5945331.53,"Assessment for Autism",,"U5","99201","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",143,143,5945331.53,"Substance Abuse: New Patient Evaluation and Management",,"HF","99201","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",144,144,5945331.53,"New Patient Evaluation and Management",,,"99202","Encounter",0.00,0.00,0.00,687.09,1202.00
"Kalamazoo",145,145,5945331.53,"Assessment for Autism",,"U5","99202","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",146,146,5945331.53,"Substance Abuse: New Patient Evaluation and Management",,"HF","99202","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",147,147,5945331.53,"New Patient Evaluation and Management",,,"99203","Encounter",0.00,0.00,0.00,3239.35,1202.00
"Kalamazoo",148,148,5945331.53,"Assessment for Autism",,"U5","99203","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",149,149,5945331.53,"Substance Abuse: New Patient Evaluation and Management",,"HF","99203","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",150,150,5945331.53,"New Patient Evaluation and Management",,,"99204","Encounter",0.00,0.00,0.00,13545.20,1202.00
"Kalamazoo",151,151,5945331.53,"Assessment for Autism",,"U5","99204","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",152,152,5945331.53,"Substance Abuse: New Patient Evaluation and Management",,"HF","99204","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",153,153,5945331.53,"New Patient Evaluation and Management",,,"99205","Encounter",5.00,5.00,4312.40,82836.50,1202.00
"Kalamazoo",154,154,5945331.53,"Assessment for Autism",,"U5","99205","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",155,155,5945331.53,"Substance Abuse: New Patient Evaluation and Management",,"HF","99205","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",156,156,5945331.53,"Established Patient Evaluation and Management",,,"99211","Encounter",0.00,0.00,0.00,105358.39,1202.00
"Kalamazoo",157,157,5945331.53,"Assessment for Autism",,"U5","99211","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",158,158,5945331.53,"Substance Abuse: Established Patient Evaluation and Management",,"HF","99211","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",159,159,5945331.53,"Established Patient Evaluation and Management",,,"99212","Encounter",4.00,4.00,297.36,45068.62,1202.00
"Kalamazoo",160,160,5945331.53,"Assessment for Autism",,"U5","99212","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",161,161,5945331.53,"Substance Abuse: Established Patient Evaluation and Management",,"HF","99212","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",162,162,5945331.53,"Established Patient Evaluation and Management",,,"99213","Encounter",14.00,24.00,4502.74,334038.34,1202.00
"Kalamazoo",163,163,5945331.53,"Assessment for Autism",,"U5","99213","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",164,164,5945331.53,"Sustance Abuse: Established Patient Evaluation and Management",,"HF","99213","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",165,165,5945331.53,"Established Patient Evaluation and Management",,,"99214","Encounter",49.00,75.00,21129.13,1185809.97,1202.00
"Kalamazoo",166,166,5945331.53,"Assessment for Autism",,"U5","99214","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",167,167,5945331.53,"Substance Abuse: Established Patient Evaluation and Management",,"HF","99214","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",168,168,5945331.53,"Established Patient Evaluation and Management",,,"99215","Encounter",159.00,666.00,341350.97,989810.48,1202.00
"Kalamazoo",169,169,5945331.53,"Assessment for Autism",,"U5","99215","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",170,170,5945331.53,"Substance Abuse: Established Patient Evaluation and Management",,"HF","99215","Encounter",0.00,0.00,0.00,0.00,1202.00
"Kalamazoo",171,171,5945331.53,"Additional Codes-Physician Services",,,"99221","30 Minutes",26.00,28.00,2602.52,5652.19,1202.00
