CMH Name,MIC Group Num,MIC Serv Num,FirstOfMIC Totals,FirstOfService description,FirstOfRevenue Code,FirstOfModifier,FirstOfHCPCS Code,FirstOfUnit type,SumOfMIC-Cases,SumOfMIC-Units,SumOfMIC-Cost,SumOfOther Cost,FirstOfMIC Unique Consumers
Ionia,47,47,2299904,"ABA Behavioral Follow-up Assessment 
(Note: code retired 12/31/18)",,U5,0363T,First 30 Minutes,0,0,0,811,685
Ionia,48,48,2299904,"ABA Adaptive Treatment
(Note: code retired 12/31/18)",,U5,0364T,Each Additional 30 Minutes,1,1,36,23083,685
Ionia,49,49,2299904,"ABA Adaptive Treatment
(Note: code retired 12/31/18)",,U5,0365T,First 30 Minutes,1,1,141,116530,685
Ionia,50,50,2299904,"ABA Group Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0366T,Each Additional 30 Minutes,0,0,0,0,685
Ionia,51,51,2299904,"ABA Group Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0367T,Encounter,0,0,0,0,685
Ionia,52,52,2299904,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0368T,Encounter,0,0,0,21555,685
Ionia,53,53,2299904,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0369T,Encounter,0,0,0,31270,685
Ionia,54,54,2299904,"ABA Family Behavior Treatment Guidance
(Note: code retired 12/31/18)",,U5,0370T,First 60 Minutes,1,1,64,3431,685
Ionia,55,55,2299904,"ABA Family Behavior Treatment Guidance
(Note: code retired 12/31/18)",,U5,0371T,Per 15 Minutes,0,0,0,0,685
Ionia,56,56,2299904,"ABA Adaptive Behavior Treatment Social Skills Group
(Note: code retired 12/31/18)",,U5,0372T,Each Additional 30 Minutes,0,0,0,0,685
Ionia,57,57,2299904,ABA Exposure Adaptive Behavior Treatment (reporting units changed effective 1/1/19 - see new line below),,U5,0373T,Encounter,0,0,0,0,685
Ionia,58,58,2299904,ABA Exposure Adaptive Behavior Treatment (reporting units of per 15 minutes effective 1/1/19),,U5,0373T,Encounter,0,0,0,0,685
Ionia,59,59,2299904,"ABA Exposure Adaptive Behavior Treatment
(Note: code retired 12/31/18)",,U5,0374T,Encounter,0,0,0,0,685
Ionia,60,60,2299904,Drug Screen,,,80305,Encounter,0,0,0,0,685
Ionia,61,61,2299904,Drug Screen,,,80306,Encounter,0,0,0,0,685
Ionia,62,62,2299904,Drug Screen,,,80307,Encounter,0,0,0,0,685
Ionia,63,63,2299904,Interactive Complexity - Add On Code,,,90785,Encounter,0,0,0,0,685
Ionia,64,64,2299904,Assessment for Autism,,U5,90785,Encounter,0,0,0,0,685
Ionia,65,65,2299904,Substance Abuse - Interactive Complexity - Add On Code,,HF,90785,Encounter,0,0,0,0,685
Ionia,66,66,2299904,Assessment,,,90791,Encounter,91,91,68809,237430,685
Ionia,67,67,2299904,Substance Use: Assessment,,HF,90791,Encounter,0,0,0,0,685
Ionia,68,68,2299904,Assessment for Autism,,U5,90791,Encounter,0,0,0,0,685
Ionia,69,69,2299904,Assessment,,,90792,30 Minutes,0,0,0,1664,685
Ionia,70,70,2299904,Substance Use: Assessment,,HF,90792,30 Minutes,0,0,0,0,685
Ionia,71,71,2299904,Assessment for Autism,,U5,90792,30 Minutes,0,0,0,0,685
Ionia,72,72,2299904,Mental Health: Outpatient Care,,,90832,45 Minutes,59,92,5859,17704,685
Ionia,73,73,2299904,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,90832,45 Minutes,80,226,23345,115796,685
Ionia,74,74,2299904,Assessment,,,90833,45 Minutes,0,0,0,0,685
Ionia,75,75,2299904,Mental Health: Outpatient Care,,,90834,60 Minutes,0,0,0,0,685
Ionia,76,76,2299904,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,90834,60 Minutes,0,0,0,0,685
Ionia,77,77,2299904,Assessment,,,90836,60 Minutes,0,0,0,0,685
Ionia,78,78,2299904,Mental Health: Outpatient Care,,,90837,First 30-74 Min.,146,737,96336,484426,685
Ionia,79,79,2299904,Substance Use Disorder: Outpatient Care,,HF,90837,Each Additional 30 Minutes,0,0,0,0,685
Ionia,80,80,2299904,Assessment,,,90838,Encounter,0,0,0,0,685
Ionia,81,81,2299904,Psychotherapy for Crisis First 60 Minutes,,,90839,Encounter,0,0,0,0,685
Ionia,82,82,2299904,Psychotherapy for Crisis Each Additional 30 Minutes,,,90840,Encounter,0,0,0,0,685
Ionia,83,83,2299904,Therapy-Family Therapy,,,90846,Encounter,35,100,9914,10310,685
Ionia,84,84,2299904,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90846,Encounter,0,0,0,0,685
Ionia,85,85,2299904,Therapy-Family Therapy,,,90847,Encounter,0,0,0,0,685
Ionia,86,86,2299904,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90847,Encounter,113,440,58310,70370,685
Ionia,87,87,2299904,Therapy-Family Therapy,,,90849,Encounter,0,0,0,0,685
Ionia,88,88,2299904,Therapy-Family Therapy,,HS,90849,Encounter,0,0,0,0,685
Ionia,89,89,2299904,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90849,,0,0,0,0,685
Ionia,90,90,2299904,Therapy-Group Therapy,,,90853,Encounter,18,82,4411,58092,685
Ionia,91,91,2299904,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",HF,90853,Encounter,0,0,0,0,685
Ionia,92,92,2299904,Pharmacological Management (SED Waiver),,,90863,Encounter,0,0,0,0,685
Ionia,93,93,2299904,Additional Codes-ECT Physician,,,90870,Encounter,0,0,0,0,685
Ionia,94,94,2299904,Additional Codes-ECT Physician,0901,,90870,Encounter,0,0,0,0,685
Ionia,95,95,2299904,Assessments-Other,,,90887,Encounter,0,0,0,0,685
Ionia,96,96,2299904,Speech & Language Therapy,,,92507,Encounter,0,0,0,11192,685
Ionia,97,97,2299904,Speech & Language Therapy,,,92508,Encounter,0,0,0,0,685
Ionia,98,98,2299904,Speech & Language Therapy,,,92521,Encounter,0,0,0,0,685
Ionia,99,99,2299904,Speech & Language Therapy,,,92522,Encounter,0,0,0,0,685
Ionia,100,100,2299904,Speech & Language Therapy,,,92523,First Hour,0,0,0,1003,685
Ionia,101,101,2299904,Speech & Language Therapy,,,92524,Each Additional  30 Minutes,0,0,0,0,685
Ionia,102,102,2299904,Speech & Language Therapy,,,92526,Encounter,0,0,0,0,685
Ionia,103,103,2299904,Speech & Language Therapy,,,92607,Encounter,0,0,0,0,685
Ionia,104,104,2299904,Speech & Language Therapy,,,92608,First Hour,0,0,0,0,685
Ionia,105,105,2299904,Speech & Language Therapy,,,92609,Each Additional 15 Minutes,0,0,0,0,685
Ionia,106,106,2299904,Speech & Language Therapy,,,92610,Encounter,0,0,0,0,685
Ionia,111,111,2299904,"Assessments - Testing
(Note: code retired 12/31/18)",,,96101,Hour,0,0,0,1073,685
Ionia,112,112,2299904,"Assessment for Autism
(Note: code retired 12/31/18)",,U5,96101,Per Hour,0,0,0,1957,685
Ionia,113,113,2299904,"Assessments - Testing
(Note: code retired 12/31/18)",,,96102,Encounter,0,0,0,0,685
Ionia,114,114,2299904,"Assessment for Autism
(Note: code retired 12/31/18)",,U5,96102,Encounter,0,0,0,0,685
Ionia,115,115,2299904,"Assessments - Testing
(Note: code retired 12/31/18)",,,96103,Encounter,0,0,0,0,685
Ionia,116,116,2299904,Assessments-Other,,,96105,First Hour,0,0,0,0,685
Ionia,117,117,2299904,Assessments-Other,,,96110,Each Additional 30 Minutes,0,0,0,0,685
Ionia,118,118,2299904,"Assessments - Other
(Note: code retired 12/31/18)",,,96111,Per Hour,0,0,0,0,685
Ionia,119,119,2299904,Assessments - Testing,,,96112,Per Hour,0,0,0,0,685
Ionia,120,120,2299904,Assessments - Testing,,,96113,Hour,0,0,0,0,685
Ionia,121,121,2299904,Neurobehavioral Status Exam,,,96116,Per Hour,0,0,0,0,685
Ionia,122,122,2299904,"Assessments - Testing
(Note: code retired 12/31/18)",,,96118,Hour,0,0,0,0,685
Ionia,123,123,2299904,"Assessment for Autism
(Note: code retired 12/31/18)",,U5,96118,Per Hour,0,0,0,0,685
Ionia,124,124,2299904,"Assessments - Testing
(Note: code retired 12/31/18)",,,96119,Each Additional Hour,0,0,0,0,685
Ionia,125,125,2299904,"Assessment for Autism
(Note: code retired 12/31/18)",,U5,96119,,0,0,0,0,685
Ionia,126,126,2299904,"Assessments - Testing
(Note: code retired 12/31/18)",,,96120,First Hour,0,0,0,0,685
Ionia,127,127,2299904,Assessments - Testing,,,96121,First Hour,0,0,0,0,685
Ionia,128,128,2299904,Assessments-Other,,,96127,Each Additional Hour,0,0,0,0,685
Ionia,129,129,2299904,Assessments - Testing,,,96130,Each Additional Hour,0,0,0,1588,685
Ionia,130,130,2299904,Assessment for Autism,,U5,96130,First Hour,3,4,712,4803,685
Ionia,131,131,2299904,Assessments - Testing,,,96131,First Hour,0,0,0,0,685
Ionia,132,132,2299904,Assessment for Autism,,U5,96131,Each Additional Hour,2,3,473,1892,685
Ionia,133,133,2299904,Assessments - Testing,,,96132,Each Additional Hour,0,0,0,0,685
Ionia,134,134,2299904,Assessment for Autism,,U5,96132,First 30 Minutes,0,0,0,0,685
Ionia,135,135,2299904,Assessments - Testing,,,96133,First 30 Minutes,0,0,0,0,685
Ionia,136,136,2299904,Assessment for Autism,,U5,96133,Each Additional 30 Minutes,0,0,0,0,685
Ionia,137,137,2299904,Assessments - Testing,,,96136,Each Additional 30 Minutes,0,0,0,151,685
Ionia,138,138,2299904,Assessment for Autism,,U5,96136,First 30 Minutes,3,5,392,1881,685
Ionia,139,139,2299904,Assessments - Testing,,,96137,Each Additional 30 Minutes,0,0,0,75,685
Ionia,140,140,2299904,Assessment for Autism,,U5,96137,Encounter,2,8,621,4891,685
Ionia,141,141,2299904,Assessments - Testing,,,96138,Encounter,0,0,0,0,685
Ionia,142,142,2299904,Assessments - Testing,,,96139,15 Minutes,0,0,0,0,685
Ionia,143,143,2299904,Assessments - Testing,,,96146,15 Minutes,0,0,0,0,685
Ionia,144,144,2299904,Medication Administration,,,96372,15 Minutes,1,2,101,36134,685
Ionia,145,145,2299904,Occupational or Physical Therapy,,,97110,15 Minutes,0,0,0,4577,685
Ionia,146,146,2299904,Occupational or Physical Therapy,,,97112,15 Minutes,0,0,0,911,685
Ionia,147,147,2299904,Occupational or Physical Therapy,,,97113,15 Minutes,0,0,0,0,685
Ionia,148,148,2299904,Occupational or Physical Therapy,,,97116,Encounter,0,0,0,0,685
Ionia,149,149,2299904,Occupational or Physical Therapy,,,97124,15 Minutes,0,0,0,0,685
Ionia,150,150,2299904,Occupational or Physical Therapy,,,97140,15 Minutes,0,0,0,0,685
Ionia,151,151,2299904,Occupational or Physical Therapy,,,97150,15 Minutes,0,0,0,703,685
Ionia,152,152,2299904,"ABA Behavior Identification Assessment 
(new code effective 1/1/19)",,U5,97151,15 Minutes,1,3,106,6181,685
Ionia,153,153,2299904,"ABA Adaptive Behavior Treatment 
(new code effective 1/1/19)",,U5,97153,15 Minutes,1,477,8523,528218,685
Ionia,154,154,2299904,"ABA Group Adaptive Behavior Treatment
(new code effective 1/1/19)",,U5,97154,15 Minutes,0,0,0,0,685
Ionia,155,155,2299904,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment
(new code effective 1/1/19)",,U5,97155,15 Minutes,1,90,3172,202576,685
Ionia,156,156,2299904,"ABA Family Behavior Treatment Guidance
(new code effective 1/1/19)",,U5,97156,Encounter,0,0,0,12001,685
Ionia,157,157,2299904,"ABA Family Behavior Treatment Guidance
(new code effective 1/1/19)",,U5,97157,Encounter,0,0,0,0,685
Ionia,158,158,2299904,"ABA Adaptive Behavior Treatment Social Skills Group
(new code effective 1/1/19)",,U5,97158,Encounter,0,0,0,0,685
Ionia,159,159,2299904,Physical Therapy,,,97161,Encounter,0,0,0,0,685
Ionia,160,160,2299904,Physical Therapy,,,97162,Encounter,0,0,0,0,685
Ionia,161,161,2299904,Physical Therapy,,,97163,Encounter,0,0,0,0,685
Ionia,162,162,2299904,Physical Therapy,,,97164,Encounter,0,0,0,0,685
Ionia,163,163,2299904,Occupational Therapy,,,97165,Encounter,0,0,0,134,685
Ionia,164,164,2299904,Occupational Therapy,,,97166,15 Minutes,1,1,215,3005,685
Ionia,165,165,2299904,Occupational Therapy,,,97167,15 Minutes,0,0,0,987,685
Ionia,166,166,2299904,Occupational Therapy,,,97168,15 Minutes,2,2,569,6539,685
Ionia,167,167,2299904,Occupational or Physical Therapy,,,97530,15 Minutes,0,0,0,3063,685
Ionia,168,168,2299904,Occupational or Physical Therapy,,,97533,15 Minutes,4,86,7901,85351,685
Ionia,169,169,2299904,Occupational or Physical Therapy,,,97535,15 Minutes,1,6,543,49703,685
Ionia,170,170,2299904,Occupational or Physical Therapy,,,97537,15 Minutes,0,0,0,0,685
Ionia,171,171,2299904,Occupational or Physical Therapy,,,97542,15 Minutes,0,0,0,0,685
Ionia,172,172,2299904,Occupational or Physical Therapy,,,97750,15 Minutes,0,0,0,0,685
Ionia,173,173,2299904,Occupational Therapy,,,97755,15 Minutes,0,0,0,0,685
Ionia,174,174,2299904,Occupational or Physical Therapy,,,97760,15 Minutes,0,0,0,0,685
Ionia,176,176,2299904,Occupational or Physical Therapy,,,97763,30 Minutes,0,0,0,0,685
Ionia,177,177,2299904,Assessment or Health Services,,,97802,Encounter,0,0,0,0,685
Ionia,178,178,2299904,Assessment or Health Services,,,97803,Encounter,0,0,0,0,685
Ionia,179,179,2299904,Health Services,,,97804,Encounter,0,0,0,0,685
Ionia,180,180,2299904,Substance Use Disorder: Acupuncture,,,97810,Encounter,0,0,0,0,685
Ionia,181,181,2299904,Substance Use Disorder: Acupuncture,,,97811,Encounter,0,0,0,0,685
Ionia,182,182,2299904,New Patient Evaluation and Management,,,99201,Encounter,0,0,0,0,685
Ionia,183,183,2299904,Substance Use Disorder: New Patient Evaluation and Management,,HF,99201,Encounter,0,0,0,0,685
Ionia,184,184,2299904,New Patient Evaluation and Management,,,99202,Encounter,0,0,0,0,685
Ionia,185,185,2299904,Substance Use Disorder: New Patient Evaluation and Management,,HF,99202,Encounter,0,0,0,0,685
Ionia,186,186,2299904,New Patient Evaluation and Management,,,99203,Encounter,1,1,211,634,685
Ionia,187,187,2299904,Substance Use Disorder: New Patient Evaluation and Management,,HF,99203,Encounter,0,0,0,0,685
Ionia,188,188,2299904,New Patient Evaluation and Management,,,99204,Encounter,1,1,817,1634,685
Ionia,189,189,2299904,Substance Use Disorder: New Patient Evaluation and Management,,HF,99204,Encounter,0,0,0,0,685
Ionia,190,190,2299904,New Patient Evaluation and Management,,,99205,Encounter,0,0,0,0,685
Ionia,191,191,2299904,Substance Use Disorder: New Patient Evaluation and Management,,HF,99205,Encounter,0,0,0,0,685
Ionia,192,192,2299904,Established Patient Evaluation and Management,,,99211,Encounter,0,0,0,0,685
Ionia,193,193,2299904,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99211,Encounter,0,0,0,0,685
Ionia,194,194,2299904,Established Patient Evaluation and Management,,,99212,Encounter,0,0,0,2089,685
Ionia,195,195,2299904,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99212,Encounter,0,0,0,0,685
Ionia,196,196,2299904,Established Patient Evaluation and Management,,,99213,Encounter,72,107,20429,159231,685
Ionia,197,197,2299904,Sustance Abuse: Established Patient Evaluation and Management,,HF,99213,Encounter,0,0,0,0,685
Ionia,198,198,2299904,Established Patient Evaluation and Management,,,99214,Encounter,114,367,144508,743017,685
Ionia,199,199,2299904,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99214,30 Minutes,0,0,0,0,685
Ionia,200,200,2299904,Established Patient Evaluation and Management,,,99215,50 Minutes,48,70,35578,100635,685
Ionia,201,201,2299904,Substance Use Disorder: Established Patient Evaluation and Management,,HF,99215,70 Minutes,0,0,0,0,685
Ionia,202,202,2299904,Additional Codes-Physician Services,,,99221,15 Minutes,0,0,0,0,685
Ionia,203,203,2299904,Additional Codes-Physician Services,,,99222,25 minutes,1,1,224,224,685
Ionia,204,204,2299904,Additional Codes-Physician Services,,,99223,35 Minutes,0,0,0,0,685
Ionia,205,205,2299904,Additional Codes-Physician Services,,,99224,15 Minutes,0,0,0,0,685
Ionia,206,206,2299904,Additional Codes-Physician Services,,,99225,25 minutes,0,0,0,0,685
Ionia,207,207,2299904,Additional Codes-Physician Services,,,99226,35 Minutes,0,0,0,0,685
Ionia,208,208,2299904,Additional Codes-Physician Services,,,99231,<= 30 Minutes,1,1,100,100,685
Ionia,209,209,2299904,Additional Codes-Physician Services,,,99232,> 30 Minutes,1,3,358,358,685
Ionia,210,210,2299904,Additional Codes-Physician Services,,,99233,15 Minutes,1,1,172,172,685
Ionia,211,211,2299904,Additional Codes-Physician Services,,,99238,30 Minutes,1,1,118,118,685
Ionia,212,212,2299904,Additional Codes-Physician Services,,,99239,40 Minutes,0,0,0,0,685
Ionia,213,213,2299904,Substance Use Disorder: Physician Consultations,,HF,99241,60 Minutes,0,0,0,0,685
Ionia,214,214,2299904,Substance Use Disorder: Physician Consultations,,HF,99242,80 Minutes,0,0,0,0,685
Ionia,215,215,2299904,Substance Use Disorder: Physician Consultations,,HF,99243,20 Minutes,0,0,0,0,685
Ionia,216,216,2299904,Substance Use Disorder: Physician Consultations,,HF,99244,40 Minutes,0,0,0,0,685
Ionia,217,217,2299904,Substance Use Disorder: Physician Consultations,,HF,99245,55 Minutes,0,0,0,0,685
Ionia,218,218,2299904,Substance Use Disorder: Physician Consultations,,HF,99251,80 Minutes,0,0,0,0,685
Ionia,219,219,2299904,Substance Use Disorder: Physician Consultations,,HF,99252,110 Minutes,0,0,0,0,685
Ionia,220,220,2299904,Substance Use Disorder: Physician Consultations,,HF,99253,25 minutes,0,0,0,0,685
Ionia,221,221,2299904,Substance Use Disorder: Physician Consultations,,HF,99254,35 Minutes,0,0,0,0,685
Ionia,222,222,2299904,Substance Use Disorder: Physician Consultations,,HF,99255,45 Minutes,0,0,0,0,685
Ionia,223,223,2299904,Nursing Facility Services evaluation and management,,,99304,10 Minutes,0,0,0,0,685
Ionia,224,224,2299904,Nursing Facility Services evaluation and management,,,99305,15 Minutes,0,0,0,0,685
Ionia,225,225,2299904,Nursing Facility Services evaluation and management,,,99306,25 minutes,0,0,0,0,685
Ionia,226,226,2299904,Nursing Facility Services evaluation and management,,,99307,35 Minutes,0,0,0,0,685
Ionia,227,227,2299904,Nursing Facility Services evaluation and management,,,99308,Encounter,0,0,0,0,685
Ionia,228,228,2299904,Nursing Facility Services evaluation and management,,,99309,Encounter,0,0,0,0,685
Ionia,229,229,2299904,Nursing Facility Services evaluation and management,,,99310,Encounter,0,0,0,0,685
Ionia,230,230,2299904,Assessment,,,99324,Encounter,0,0,0,0,685
Ionia,231,231,2299904,Assessment,,,99325,Encounter,0,0,0,0,685
Ionia,232,232,2299904,Assessment,,,99326,Encounter,0,0,0,0,685
Ionia,233,233,2299904,Assessment,,,99327,Encounter,0,0,0,0,685
Ionia,234,234,2299904,Assessment,,,99328,Encounter,0,0,0,0,685
Ionia,235,235,2299904,Assessment,,,99334,Encounter,0,0,0,0,685
Ionia,236,236,2299904,Assessment,,,99335,Encounter,0,0,0,0,685
Ionia,237,237,2299904,Assessment,,,99336,Encounter,0,0,0,0,685
Ionia,238,238,2299904,Assessment,,,99337,Encounter,0,0,0,0,685
Ionia,239,239,2299904,Assessment,,,99341,Encounter,0,0,0,0,685
Ionia,240,240,2299904,Assessment,,,99342,Encounter,0,0,0,0,685
Ionia,241,241,2299904,Assessment,,,99343,Encounter,0,0,0,0,685
Ionia,242,242,2299904,Assessment,,,99344,Encounter,0,0,0,0,685
Ionia,243,243,2299904,Assessment,,,99345,Encounter,0,0,0,0,685
Ionia,244,244,2299904,Assessment,,,99347,Encounter,0,0,0,0,685
Ionia,245,245,2299904,Assessment,,,99348,Encounter,0,0,0,0,685
Ionia,246,246,2299904,Assessment,,,99349,15 Minutes,0,0,0,0,685
Ionia,247,247,2299904,Assessment,,,99350,Per mile,0,0,0,0,685
Ionia,248,248,2299904,Medication Administration,,,99506,Per mile,0,0,0,0,685
Ionia,249,249,2299904,Medication Management,,,99605,Per one-way trip,0,0,0,0,685
Ionia,250,250,2299904,Transportation,,,A0080,Per one-way trip,0,0,0,0,685
Ionia,251,251,2299904,Transportation,,,A0090,Per one-way trip,0,0,0,0,685
Ionia,252,252,2299904,Transportation,,,A0100,Per one-way trip,0,0,0,0,685
Ionia,253,253,2299904,Substance Use Disorder: Transportation,,HF,A0100,Per one-way trip,0,0,0,0,685
Ionia,254,254,2299904,Transportation,,,A0110,Per one-way trip,0,0,0,0,685
Ionia,255,255,2299904,Substance Use Disorder: Transportation,,HF,A0110,Per one-way trip,0,0,0,0,685
Ionia,256,256,2299904,Transportation,,,A0120,,0,0,0,0,685
Ionia,257,257,2299904,Transportation,,,A0130,Per Mile,0,0,0,0,685
Ionia,258,258,2299904,Transportation,,,A0140,Refer to code descriptions.,0,0,0,0,685
Ionia,259,259,2299904,Transportation,,,A0170,Item,0,0,0,0,685
Ionia,260,260,2299904,Additional Codes-Transportation,,,A0425,Encounter,0,0,0,1182,685
Ionia,261,261,2299904,Additional Codes-Transportation,,,A0427,Encounter Session at least 45 min,0,0,0,564,685
Ionia,262,262,2299904,Enhanced Medical Equipment-Supplies,,,E1399,15 Minutes,1,1,207,6421,685
