"CMH Name","MIC Group Num","MIC Serv Num","FirstOfMIC Totals","FirstOfService description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIC-Cases","SumOfMIC-Units","SumOfMIC-Cost","SumOfOther Cost","FirstOfMIC Unique Consumers"
"Barry",47,47,1330059.36,"ABA Adaptive Treatment",,"U5","0364T","First 30 Minutes",10.00,578.00,96848.14,356059.36,296.00
"Barry",48,48,1330059.36,"ABA Adaptive Treatment",,"U5","0365T","Each Additional 30 Minutes",10.00,828.00,138737.48,535513.28,296.00
"Barry",49,49,1330059.36,"ABA Group Adaptive Behavior Treatment",,"U5","0366T","First 30 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",50,50,1330059.36,"ABA Group Adaptive Behavior Treatment",,"U5","0367T","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",51,51,1330059.36,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment",,"U5","0368T","First 30 Minutes",10.00,91.00,34540.75,122600.68,296.00
"Barry",52,52,1330059.36,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment",,"U5","0369T","Each Additional 30 Minutes",10.00,75.00,28467.65,107417.93,296.00
"Barry",53,53,1330059.36,"ABA Family Behavior Treatment Guidance",,"U5","0370T","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",54,54,1330059.36,"ABA Family Behavior Treatment Guidance",,"U5","0371T","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",55,55,1330059.36,"ABA Adaptive Behavior Treatment Social Skills Group",,"U5","0372T","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",56,56,1330059.36,"ABA Exposure Adaptive Behavior Treatment",,"U5","0373T","First 60 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",57,57,1330059.36,"ABA Exposure Adaptive Behavior Treatment",,"U5","0374T","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",58,58,1330059.36,"Drug Screen",,,"80305","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",59,59,1330059.36,"Drug Screen",,,"80306","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",60,60,1330059.36,"Drug Screen",,,"80307","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",61,61,1330059.36,"Interactive Complexity - Add On Code",,,"90785","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",62,62,1330059.36,"Assessment for Autism",,"U5","90785","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",63,63,1330059.36,"Substance Abuse - Interactive Complexity - Add On Code",,"HF","90785","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",64,64,1330059.36,"Assessment",,,"90791
","Encounter",0.00,0.00,0.00,396.66,296.00
"Barry",65,65,1330059.36,"Substance Use: Assessment",,"HF","90791","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",66,66,1330059.36,"Assessment for Autism",,"U5","90791","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",67,67,1330059.36,"Assessment",,,"90792","Encounter",30.00,30.00,18055.15,63961.22,296.00
"Barry",68,68,1330059.36,"Substance Use: Assessment",,"HF","90792","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",69,69,1330059.36,"Assessment for Autism",,"U5","90792","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",70,70,1330059.36,"Mental Health: Outpatient Care",,,"90832","30 Minutes",18.00,23.00,4561.66,38331.41,296.00
"Barry",71,71,1330059.36,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90832","30 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",72,72,1330059.36,"Assessment",,,"90833","30 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",73,73,1330059.36,"Mental Health: Outpatient Care",,,"90834","45 Minutes",108.00,406.00,80379.65,400271.47,296.00
"Barry",74,74,1330059.36,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90834","45 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",75,75,1330059.36,"Assessment",,,"90836","45 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",76,76,1330059.36,"Mental Health: Outpatient Care",,,"90837","60 Minutes",10.00,13.00,2578.33,13671.08,296.00
"Barry",77,77,1330059.36,"Substance Use Disorder: Outpatient Care",,"HF","90837","60 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",78,78,1330059.36,"Assessment",,,"90838","60 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",79,79,1330059.36,"Psychotherapy for Crisis First 60 Minutes",,,"90839","First 30-74 Min.",0.00,0.00,0.00,0.00,296.00
"Barry",80,80,1330059.36,"Psychotherapy for Crisis Each Additional 30 Minutes",,,"90840","Each Additional 30 Minutes",0.00,0.00,0.00,1189.99,296.00
"Barry",81,81,1330059.36,"Therapy-Family Therapy",,,"90846","Encounter",18.00,33.00,6544.99,6743.32,296.00
"Barry",82,82,1330059.36,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90846","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",83,83,1330059.36,"Therapy-Family Therapy",,,"90847","Encounter",156.00,621.00,122610.19,129491.84,296.00
"Barry",84,84,1330059.36,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90847","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",85,85,1330059.36,"Therapy-Family Therapy",,,"90849","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",86,86,1330059.36,"Therapy-Family Therapy",,"HS","90849","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",87,87,1330059.36,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90849","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",88,88,1330059.36,"Therapy-Group Therapy",,,"90853","Encounter",45.00,387.00,48601.20,113833.40,296.00
"Barry",89,89,1330059.36,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90853","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",90,90,1330059.36,"Pharmacological Management (SED Waiver)",,,"90863",,0.00,0.00,0.00,0.00,296.00
"Barry",91,91,1330059.36,"Additional Codes-ECT Physician",,,"90870","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",92,92,1330059.36,"Additional Codes-ECT Physician","0901",,"90870","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",93,93,1330059.36,"Assessments-Other",,,"90887","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",94,94,1330059.36,"Speech & Language Therapy ",,,"92507","Encounter",3.00,56.00,4701.86,20051.65,296.00
"Barry",95,95,1330059.36,"Speech & Language Therapy ",,,"92508","Encounter",0.00,0.00,0.00,2263.71,296.00
"Barry",96,96,1330059.36,"Speech & Language Therapy ",,,"92521","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",97,97,1330059.36,"Speech & Language Therapy ",,,"92522","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",98,98,1330059.36,"Speech & Language Therapy ",,,"92523","Encounter",3.00,3.00,256.46,2735.63,296.00
"Barry",99,99,1330059.36,"Speech & Language Therapy ",,,"92524","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",100,100,1330059.36,"Speech & Language Therapy ",,,"92526","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",101,101,1330059.36,"Speech & Language Therapy ",,,"92607","First Hour",0.00,0.00,0.00,0.00,296.00
"Barry",102,102,1330059.36,"Speech & Language Therapy ",,,"92608","Each Additional  30 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",103,103,1330059.36,"Speech & Language Therapy ",,,"92609","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",104,104,1330059.36,"Speech & Language Therapy ",,,"92610","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",109,109,1330059.36,"Psychological Testing PSYCH/PHYS ",,,"96101","Per Hour",0.00,0.00,0.00,0.00,296.00
"Barry",110,110,1330059.36,"Assessment for Autism",,"U5","96101","Hour",0.00,0.00,0.00,0.00,296.00
"Barry",111,111,1330059.36,"Psychological Testing by Technician ",,,"96102","Per Hour",0.00,0.00,0.00,2297.92,296.00
"Barry",112,112,1330059.36,"Assessment for Autism",,"U5","96102","Hour",0.00,0.00,0.00,0.00,296.00
"Barry",113,113,1330059.36,"Psychological Testing by Comp ",,,"96103","Per Hour",0.00,0.00,0.00,0.00,296.00
"Barry",114,114,1330059.36,"Assessments-Other",,,"96105","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",115,115,1330059.36,"Assessments-Other",,,"96110","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",116,116,1330059.36,"Assessments-Other",,,"96111","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",117,117,1330059.36,"Neurobehavioral Status Exam",,,"96116","Per Hour",0.00,0.00,0.00,0.00,296.00
"Barry",118,118,1330059.36,"Neuropsych test by Psych/Phys ",,,"96118","Per Hour",0.00,0.00,0.00,0.00,296.00
"Barry",119,119,1330059.36,"Assessment for Autism",,"U5","96118","Hour",0.00,0.00,0.00,0.00,296.00
"Barry",120,120,1330059.36,"Neuropsych test by Tech ",,,"96119","Per Hour",0.00,0.00,0.00,0.00,296.00
"Barry",121,121,1330059.36,"Assessment for Autism",,"U5","96119","Hour",0.00,0.00,0.00,0.00,296.00
"Barry",122,122,1330059.36,"Neuropsych test Admin w/Comp ",,,"96120","Per Hour",0.00,0.00,0.00,0.00,296.00
"Barry",123,123,1330059.36,"Assessments-Other",,,"96127",,0.00,0.00,0.00,0.00,296.00
"Barry",124,124,1330059.36,"Medication Administration",,,"96372","Encounter",0.00,0.00,0.00,18709.41,296.00
"Barry",125,125,1330059.36,"Occupational or Physical Therapy",,,"97110","15 Minutes",5.00,168.00,4452.23,43329.81,296.00
"Barry",126,126,1330059.36,"Occupational or Physical Therapy",,,"97112","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",127,127,1330059.36,"Occupational or Physical Therapy",,,"97113","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",128,128,1330059.36,"Occupational or Physical Therapy",,,"97116","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",129,129,1330059.36,"Occupational or Physical Therapy",,,"97124","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",130,130,1330059.36,"Occupational or Physical Therapy",,,"97140","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",131,131,1330059.36,"Occupational or Physical Therapy",,,"97150","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",132,132,1330059.36,"Physical Therapy",,,"97161","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",133,133,1330059.36,"Physical Therapy",,,"97162","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",134,134,1330059.36,"Physical Therapy",,,"97163","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",135,135,1330059.36,"Physical Therapy",,,"97164","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",136,136,1330059.36,"Occupational Therapy",,,"97165","Encounter",0.00,0.00,0.00,212.01,296.00
"Barry",137,137,1330059.36,"Occupational Therapy",,,"97166","Encounter",1.00,1.00,106.00,1908.10,296.00
"Barry",138,138,1330059.36,"Occupational Therapy",,,"97167","Encounter",2.00,2.00,212.01,848.04,296.00
"Barry",139,139,1330059.36,"Occupational Therapy",,,"97168","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",140,140,1330059.36,"Occupational or Physical Therapy",,,"97530","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",141,141,1330059.36,"Occupational or Physical Therapy 
(Note: Retired 12/31/17)",,,"97532","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",142,142,1330059.36,"Occupational or Physical Therapy",,,"97533","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",143,143,1330059.36,"Occupational or Physical Therapy",,,"97535","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",144,144,1330059.36,"Occupational or Physical Therapy",,,"97537","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",145,145,1330059.36,"Occupational or Physical Therapy",,,"97542","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",146,146,1330059.36,"Occupational or Physical Therapy",,,"97750","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",147,147,1330059.36,"Occupational Therapy",,,"97755","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",148,148,1330059.36,"Occupational or Physical Therapy",,,"97760","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",150,150,1330059.36,"C/O for Orthotic/Prosth Use  or Physical Therapy
(Note: Retired 12/31/17)",,,"97762","15 minutes",0.00,0.00,0.00,0.00,296.00
"Barry",151,151,1330059.36,"Occupational or Physical Therapy",,,"97763","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",152,152,1330059.36,"Assessment or Health Services",,,"97802","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",153,153,1330059.36,"Assessment or Health Services",,,"97803","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",154,154,1330059.36,"Health Services",,,"97804","30 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",155,155,1330059.36,"Substance Use Disorder: Acupuncture",,,"97810","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",156,156,1330059.36,"Substance Use Disorder: Acupuncture",,,"97811","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",157,157,1330059.36,"New Patient Evaluation and Management",,,"99201","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",158,158,1330059.36,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99201","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",159,159,1330059.36,"New Patient Evaluation and Management",,,"99202","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",160,160,1330059.36,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99202","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",161,161,1330059.36,"New Patient Evaluation and Management",,,"99203","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",162,162,1330059.36,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99203","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",163,163,1330059.36,"New Patient Evaluation and Management",,,"99204","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",164,164,1330059.36,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99204","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",165,165,1330059.36,"New Patient Evaluation and Management",,,"99205","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",166,166,1330059.36,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99205","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",167,167,1330059.36,"Established Patient Evaluation and Management",,,"99211","Encounter",4.00,4.00,328.27,10012.40,296.00
"Barry",168,168,1330059.36,"Substance Use Disorder: Established Patient Evaluation and Management",,"HF","99211","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",169,169,1330059.36,"Established Patient Evaluation and Management",,,"99212","Encounter",5.00,5.00,1283.74,4156.97,296.00
"Barry",170,170,1330059.36,"Substance Use Disorder: Established Patient Evaluation and Management",,"HF","99212","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",171,171,1330059.36,"Established Patient Evaluation and Management",,,"99213","Encounter",29.00,56.00,12172.69,128995.59,296.00
"Barry",172,172,1330059.36,"Sustance Abuse: Established Patient Evaluation and Management",,"HF","99213","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",173,173,1330059.36,"Established Patient Evaluation and Management",,,"99214","Encounter",17.00,25.00,6787.72,55263.69,296.00
"Barry",174,174,1330059.36,"Substance Use Disorder: Established Patient Evaluation and Management",,"HF","99214","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",175,175,1330059.36,"Established Patient Evaluation and Management",,,"99215","Encounter",1.00,1.00,307.75,3318.88,296.00
"Barry",176,176,1330059.36,"Substance Use Disorder: Established Patient Evaluation and Management",,"HF","99215","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",177,177,1330059.36,"Additional Codes-Physician Services",,,"99221","30 Minutes",1.00,1.00,7.09,110.41,296.00
"Barry",178,178,1330059.36,"Additional Codes-Physician Services",,,"99222","50 Minutes",1.00,1.00,103.31,309.95,296.00
"Barry",179,179,1330059.36,"Additional Codes-Physician Services",,,"99223","70 Minutes",0.00,0.00,0.00,413.26,296.00
"Barry",180,180,1330059.36,"Additional Codes-Physician Services",,,"99224","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",181,181,1330059.36,"Additional Codes-Physician Services",,,"99225","25 minutes",0.00,0.00,0.00,0.00,296.00
"Barry",182,182,1330059.36,"Additional Codes-Physician Services",,,"99226","35 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",183,183,1330059.36,"Additional Codes-Physician Services",,,"99231","15 Minutes",2.00,8.00,476.68,1016.46,296.00
"Barry",184,184,1330059.36,"Additional Codes-Physician Services",,,"99232","25 minutes",0.00,0.00,0.00,1331.37,296.00
"Barry",185,185,1330059.36,"Additional Codes-Physician Services",,,"99233","35 Minutes",0.00,0.00,0.00,826.53,296.00
"Barry",186,186,1330059.36,"Additional Codes-Physician Services",,,"99238","<= 30 Minutes",0.00,0.00,0.00,30.38,296.00
"Barry",187,187,1330059.36,"Additional Codes-Physician Services",,,"99239","> 30 Minutes",0.00,0.00,0.00,642.43,296.00
"Barry",188,188,1330059.36,"Substance Use Disorder: Physician Consultations",,"HF","99241","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",189,189,1330059.36,"Substance Use Disorder: Physician Consultations",,"HF","99242","30 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",190,190,1330059.36,"Substance Use Disorder: Physician Consultations",,"HF","99243","40 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",191,191,1330059.36,"Substance Use Disorder: Physician Consultations",,"HF","99244","60 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",192,192,1330059.36,"Substance Use Disorder: Physician Consultations",,"HF","99245","80 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",193,193,1330059.36,"Substance Use Disorder: Physician Consultations",,"HF","99251","20 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",194,194,1330059.36,"Substance Use Disorder: Physician Consultations",,"HF","99252","40 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",195,195,1330059.36,"Substance Use Disorder: Physician Consultations",,"HF","99253","55 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",196,196,1330059.36,"Substance Use Disorder: Physician Consultations",,"HF","99254","80 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",197,197,1330059.36,"Substance Use Disorder: Physician Consultations",,"HF","99255","110 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",198,198,1330059.36,"Nursing Facility Services evaluation and management",,,"99304","25 minutes",0.00,0.00,0.00,0.00,296.00
"Barry",199,199,1330059.36,"Nursing Facility Services evaluation and management",,,"99305","35 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",200,200,1330059.36,"Nursing Facility Services evaluation and management",,,"99306","45 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",201,201,1330059.36,"Nursing Facility Services evaluation and management",,,"99307","10 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",202,202,1330059.36,"Nursing Facility Services evaluation and management",,,"99308","15 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",203,203,1330059.36,"Nursing Facility Services evaluation and management",,,"99309","25 minutes",0.00,0.00,0.00,0.00,296.00
"Barry",204,204,1330059.36,"Nursing Facility Services evaluation and management",,,"99310","35 Minutes",0.00,0.00,0.00,0.00,296.00
"Barry",205,205,1330059.36,"Assessment",,,"99324","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",206,206,1330059.36,"Assessment",,,"99325","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",207,207,1330059.36,"Assessment",,,"99326","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",208,208,1330059.36,"Assessment",,,"99327","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",209,209,1330059.36,"Assessment",,,"99328","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",210,210,1330059.36,"Assessment",,,"99334","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",211,211,1330059.36,"Assessment",,,"99335","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",212,212,1330059.36,"Assessment",,,"99336","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",213,213,1330059.36,"Assessment",,,"99337","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",214,214,1330059.36,"Assessment",,,"99341","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",215,215,1330059.36,"Assessment",,,"99342","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",216,216,1330059.36,"Assessment",,,"99343","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",217,217,1330059.36,"Assessment",,,"99344","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",218,218,1330059.36,"Assessment",,,"99345","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",219,219,1330059.36,"Assessment",,,"99347","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",220,220,1330059.36,"Assessment",,,"99348","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",221,221,1330059.36,"Assessment",,,"99349","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",222,222,1330059.36,"Assessment",,,"99350","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",223,223,1330059.36,"Medication Administration",,,"99506","Encounter",0.00,0.00,0.00,0.00,296.00
"Barry",224,224,1330059.36,"Medication Management",,,"99605","15 Minutes",0.00,0.00,0.00,0.00,296.00
