CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost,SumOfOther Cost,FirstOfMIA Totals,FirstOfMIA Unique Consumers
Clinton Eaton Ingham,Physical Therapy,,97162,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Physical Therapy,,97163,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Physical Therapy,,97164,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Occupational Therapy,,97165,,Encounter,0,0,0,11880,36980545.65,4758
Clinton Eaton Ingham,Occupational Therapy,,97166,,Encounter,0,0,0,11626,36980545.65,4758
Clinton Eaton Ingham,Occupational Therapy,,97167,,Encounter,0,0,0,10098,36980545.65,4758
Clinton Eaton Ingham,Occupational Therapy,,97168,,Encounter,0,0,0,36363,36980545.65,4758
Clinton Eaton Ingham,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0,196617,36980545.65,4758
Clinton Eaton Ingham,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0,33,36980545.65,4758
Clinton Eaton Ingham,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0,36148,36980545.65,4758
Clinton Eaton Ingham,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0,33861,36980545.65,4758
Clinton Eaton Ingham,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,750,36980545.65,4758
Clinton Eaton Ingham,Occupational Therapy,,97755,,15 Minutes,0,0,0,7783,36980545.65,4758
Clinton Eaton Ingham,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,824,36980545.65,4758
Clinton Eaton Ingham,Assessment or Health Services,,97802,,15 Minutes,29,77,23277,155587,36980545.65,4758
Clinton Eaton Ingham,Assessment or Health Services,,97803,,15 Minutes,32,134,22188,158193,36980545.65,4758
Clinton Eaton Ingham,Health Services,,97804,,30 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Acupuncture,,97810,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Acupuncture,,97811,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,New Patient Evaluation and Management,,99201,,Encounter,7,7,452,452,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,New Patient Evaluation and Management,,99202,,Encounter,56,59,41693,41709,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,New Patient Evaluation and Management,,99203,,Encounter,11,12,4813,4813,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,New Patient Evaluation and Management,,99204,,Encounter,2,2,1286,2228,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,New Patient Evaluation and Management,,99205,,Encounter,5,5,975,975,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Established Patient Evaluation and Management,,99211,,Encounter,91,94,16427,16427,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Established Patient Evaluation and Management,,99212,,Encounter,107,195,59412,62174,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Established Patient Evaluation and Management,,99213,,Encounter,1214,3494,1049363,1289490,36980545.65,4758
Clinton Eaton Ingham,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Established Patient Evaluation and Management,,99214,,Encounter,417,980,324595,1131362,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Established Patient Evaluation and Management,,99215,,Encounter,41,43,9760,10882,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Physician Services,,99221,,30 Minutes,1,1,319,624,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Physician Services,,99222,,50 Minutes,1,1,113,113,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Physician Services,,99223,,70 Minutes,4,4,384,384,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Physician Services,,99231,,15 Minutes,4,10,963,1188,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Physician Services,,99232,,25 minutes,6,25,2607,2607,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Physician Services,,99233,,35 Minutes,4,13,1927,2128,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Physician Consultations,,99241,HF,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Physician Consultations,,99242,HF,30 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Physician Consultations,,99243,HF,40 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Physician Consultations,,99244,HF,60 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Physician Consultations,,99245,HF,80 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Physician Consultations,,99251,HF,20 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Physician Consultations,,99252,HF,40 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Physician Consultations,,99253,HF,55 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Physician Consultations,,99254,HF,80 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Physician Consultations,,99255,HF,110 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99324,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99325,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99326,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99327,,Encounter,3,3,4226,4226,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99328,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99334,,Encounter,7,8,2251,2251,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99335,,Encounter,43,111,60662,60704,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99336,,Encounter,42,54,75146,76007,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99337,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99341,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99342,,Encounter,1,1,323,323,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99343,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99344,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99345,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99347,,Encounter,3,3,37,37,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99348,,Encounter,23,55,17985,18853,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99349,,Encounter,1,1,182,1956,36980545.65,4758
Clinton Eaton Ingham,Assessment,,99350,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Medication Administration,,99506,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Medication Management,,99605,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Transportation,,A0080,,Per mile,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Transportation,,A0090,,Per mile,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Transportation,,A0100,,Per one-way trip,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Transportation,,A0100,HF,Per one-way trip,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Transportation,,A0110,,Per one-way trip,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Transportation,,A0110,HF,Per one-way trip,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Transportation,,A0120,,Per one-way trip,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Transportation,,A0130,,Per one-way trip,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Transportation,,A0140,,Per one-way trip,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Transportation,,A0170,,,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Transportation,,A0425,,Per Mile,50,683,16559,16559,36980545.65,4758
Clinton Eaton Ingham,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,2,2,442,442,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Recovery Support Services,,G0409,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Individual Assessment,,H0001,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment ,,H0002,,Encounter,11,11,1166,21551,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Laboratory,,H0003,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0,11943,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Case Management,,H0006,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Outpatient Care,906,H0015,,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Crisis Residential Services,,H0018,,Day,393,3959,1993129,1993129,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Residential,1002,H0018,HF,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Residential,1002,H0019,HF,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Methadone,,H0020,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Early Intervention,,H0022,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,521020,521020,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment ,,H0031,,Encounter,1759,1847,1065518,1953531,36980545.65,4758
Clinton Eaton Ingham,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0,143313,36980545.65,4758
Clinton Eaton Ingham,Treatment Planning,,H0032,,Encounter,2,2,392,392434,36980545.65,4758
Clinton Eaton Ingham,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Health Services,,H0034,,15 Minutes,53,413,87406,95455,36980545.65,4758
Clinton Eaton Ingham,Home Based Services,,H0036,,15 Minutes,0,0,0,5901775,36980545.65,4758
Clinton Eaton Ingham,Home Based Services,,H0036,ST,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Peer Directed and Operated Support Services,,H0038,,15 minutes,323,4831,350421,350421,36980545.65,4758
Clinton Eaton Ingham,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Peer Directed and Operated Support Services,,NA,,,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assertive Community Treatment (ACT),,H0039,,15 Minutes,108,12942,1237875,1237875,36980545.65,4758
Clinton Eaton Ingham,Community Living Supports in Independent living/own home,,H0043,,Per diem,0,0,0,8251219,36980545.65,4758
Clinton Eaton Ingham,Respite,,H0045,,Day,0,0,0,609716,36980545.65,4758
Clinton Eaton Ingham,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Laboratory,,H0048,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Behavior Treatment Plan Review,,H2000,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Crisis Intervention,,H2011,,15 Minutes,366,1489,200463,201510,36980545.65,4758
Clinton Eaton Ingham,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,0,0,0,9069501,36980545.65,4758
Clinton Eaton Ingham,Out of Home Non Vocational Habilitation,,H2014,HK,15 Minutes,0,0,0,1962948,36980545.65,4758
Clinton Eaton Ingham,Community Living Supports (15 Minutes),,H2015,,15 Minutes,717,80484,2960347,9419855,36980545.65,4758
Clinton Eaton Ingham,Community Living Supports (Daily),,H2016,,Per Diem,189,57717,4178241,14170438,36980545.65,4758
Clinton Eaton Ingham,Behavior Services,,H2019,,15 Minutes,25,1003,73067,73067,36980545.65,4758
Clinton Eaton Ingham,Behavior Services,,H2019,TT,15 Minutes,33,3019,168124,168124,36980545.65,4758
Clinton Eaton Ingham,Wraparound,,H2021,,15 Minutes,0,0,0,381767,36980545.65,4758
Clinton Eaton Ingham,Wraparound (SED Waiver),,H2022,,Day,0,0,0,4711,36980545.65,4758
Clinton Eaton Ingham,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Supported Employment Services,,H2023,,15 minutes,9,27,6700,632620,36980545.65,4758
Clinton Eaton Ingham,Mental Health Therapy,,H2027,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,81,90814,1129968,1129968,36980545.65,4758
Clinton Eaton Ingham,Home Based Services,,H2033,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Recovery Housing,,H2034,,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Telemedicine Facility Fee,,Q3014,GT,Per Service,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Transportation,,S0209,,Per Mile,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Transportation,,S0215,,Per Mile,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Transportation,,S0215,HF,Per Mile,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Family Training - EBP,,S5110,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Family Training,,S5111,,Encounter,0,0,0,64891,36980545.65,4758
Clinton Eaton Ingham,Family Training,,S5111,HA,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Family Training,,S5111,HM,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Foster Care,,S5140,,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Foster Care,,S5145,,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Respite,,S5150,,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Respite,,S5151,,Per Diem,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0,43,36980545.65,4758
Clinton Eaton Ingham,Environmental Modification ,,S5165,,Service,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Health Services,,S9445,,Encounter,10,12,1707,1873,36980545.65,4758
Clinton Eaton Ingham,Health Services,,S9446,,Encounter,17,53,20123,52745,36980545.65,4758
Clinton Eaton Ingham,Health Services,,S9470,,Encounter,0,0,0,44990,36980545.65,4758
Clinton Eaton Ingham,Prevention Services - Direct Model,,S9482,,15 minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Residential Room and Board,,S9976,,Day,0,0,0,54195,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Residential Room and Board,,S9976,HF,Day,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0,244588,36980545.65,4758
Clinton Eaton Ingham,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Assessment,,T1001,,Encounter,200,203,63511,115221,36980545.65,4758
Clinton Eaton Ingham,Health Services,,T1002,,Up to 15 min,625,1383,244816,287478,36980545.65,4758
Clinton Eaton Ingham,Respite Care,,T1005,,15 Minutes,0,0,0,554736,36980545.65,4758
Clinton Eaton Ingham,Respite Care,,T1005,TD,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Respite Care,,T1005,TE,15 Minutes,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0,4426,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Treatment Planning,,T1007,HF,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Child Sitting Services,,T1009,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Substance Use Disorder: Recovery Support Services,,T1012,,Encounter,0,0,0,0,36980545.65,4758
Clinton Eaton Ingham,Family Psycho-Education - EBP,,T1015,,Encounter,1,4,1188,1188,36980545.65,4758
Clinton Eaton Ingham,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,0,0,0,877440,36980545.65,4758
