"","FY","PIHP","PIHPname","CMHSP","Population","Phase","Name","Item","Desc","People","Undup"
"1844",2012,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,FALSE
"1845",2012,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,FALSE
"1846",2012,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",37,FALSE
"1847",2012,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",37,FALSE
"1848",2012,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"1849",2012,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",828,FALSE
"1850",2012,5,"MSHN","CMH for Central Michigan","MIC","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",19,FALSE
"1851",2012,5,"MSHN","CMH for Central Michigan","MIC","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",809,FALSE
"1852",2012,5,"MSHN","CMH for Central Michigan","MIC","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",1,FALSE
"1853",2012,5,"MSHN","CMH for Central Michigan","MIC","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,FALSE
"1854",2012,5,"MSHN","CMH for Central Michigan","MIC","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",1,FALSE
"1855",2012,5,"MSHN","CMH for Central Michigan","Other","Start","total_in","1","Total # of people who telephoned or walked in",1830,FALSE
"1856",2012,5,"MSHN","CMH for Central Michigan","Other","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",732,FALSE
"1857",2012,5,"MSHN","CMH for Central Michigan","Other","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",13,FALSE
"1858",2012,5,"MSHN","CMH for Central Michigan","Other","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",1085,FALSE
"1859",2012,5,"MSHN","CMH for Central Michigan","Other","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",333,FALSE
"1860",2012,5,"MSHN","CMH for Central Michigan","Other","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",645,FALSE
"1861",2012,5,"MSHN","CMH for Central Michigan","Other","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",1224,FALSE
"1862",2012,5,"MSHN","CMH for Central Michigan","Other","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,FALSE
"1863",2012,5,"MSHN","CMH for Central Michigan","Other","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,FALSE
"1864",2012,5,"MSHN","CMH for Central Michigan","Other","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",160,FALSE
"1865",2012,5,"MSHN","CMH for Central Michigan","Other","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",160,FALSE
"1866",2012,5,"MSHN","CMH for Central Michigan","Other","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"1867",2012,5,"MSHN","CMH for Central Michigan","Other","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",6,FALSE
"1868",2012,5,"MSHN","CMH for Central Michigan","Other","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",0,FALSE
"1869",2012,5,"MSHN","CMH for Central Michigan","Other","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",6,FALSE
"1870",2012,5,"MSHN","CMH for Central Michigan","Other","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",0,FALSE
"1871",2012,5,"MSHN","CMH for Central Michigan","Other","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,FALSE
"1872",2012,5,"MSHN","CMH for Central Michigan","Other","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",0,FALSE
"1873",2013,5,"MSHN","CMH for Central Michigan","DD","Start","total_in","1","Total # of people who telephoned or walked in",151,FALSE
"1874",2013,5,"MSHN","CMH for Central Michigan","DD","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",0,FALSE
"1875",2013,5,"MSHN","CMH for Central Michigan","DD","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",0,FALSE
"1876",2013,5,"MSHN","CMH for Central Michigan","DD","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",151,FALSE
"1877",2013,5,"MSHN","CMH for Central Michigan","DD","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",2,FALSE
"1878",2013,5,"MSHN","CMH for Central Michigan","DD","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",141,FALSE
"1879",2013,5,"MSHN","CMH for Central Michigan","DD","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",1,FALSE
"1880",2013,5,"MSHN","CMH for Central Michigan","DD","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,FALSE
"1881",2013,5,"MSHN","CMH for Central Michigan","DD","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,FALSE
"1882",2013,5,"MSHN","CMH for Central Michigan","DD","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",5,FALSE
"1883",2013,5,"MSHN","CMH for Central Michigan","DD","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",5,FALSE
"1884",2013,5,"MSHN","CMH for Central Michigan","DD","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"1885",2013,5,"MSHN","CMH for Central Michigan","DD","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",133,FALSE
"1886",2013,5,"MSHN","CMH for Central Michigan","DD","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",0,FALSE
"1887",2013,5,"MSHN","CMH for Central Michigan","DD","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",133,FALSE
"1888",2013,5,"MSHN","CMH for Central Michigan","DD","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",0,FALSE
"1889",2013,5,"MSHN","CMH for Central Michigan","DD","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,FALSE
"1890",2013,5,"MSHN","CMH for Central Michigan","DD","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",0,FALSE
"1891",2013,5,"MSHN","CMH for Central Michigan","MIA","Start","total_in","1","Total # of people who telephoned or walked in",2981,FALSE
"1892",2013,5,"MSHN","CMH for Central Michigan","MIA","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",0,FALSE
"1893",2013,5,"MSHN","CMH for Central Michigan","MIA","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",0,FALSE
"1894",2013,5,"MSHN","CMH for Central Michigan","MIA","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",2981,FALSE
"1895",2013,5,"MSHN","CMH for Central Michigan","MIA","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",133,FALSE
"1896",2013,5,"MSHN","CMH for Central Michigan","MIA","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",2779,FALSE
"1897",2013,5,"MSHN","CMH for Central Michigan","MIA","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",101,FALSE
"1898",2013,5,"MSHN","CMH for Central Michigan","MIA","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,FALSE
"1899",2013,5,"MSHN","CMH for Central Michigan","MIA","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",42,FALSE
"1900",2013,5,"MSHN","CMH for Central Michigan","MIA","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",206,FALSE
"1901",2013,5,"MSHN","CMH for Central Michigan","MIA","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",206,FALSE
"1902",2013,5,"MSHN","CMH for Central Michigan","MIA","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"1903",2013,5,"MSHN","CMH for Central Michigan","MIA","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",2037,FALSE
"1904",2013,5,"MSHN","CMH for Central Michigan","MIA","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",199,FALSE
"1905",2013,5,"MSHN","CMH for Central Michigan","MIA","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",1648,FALSE
"1906",2013,5,"MSHN","CMH for Central Michigan","MIA","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",190,FALSE
"1907",2013,5,"MSHN","CMH for Central Michigan","MIA","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,FALSE
"1908",2013,5,"MSHN","CMH for Central Michigan","MIA","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",190,FALSE
"1909",2013,5,"MSHN","CMH for Central Michigan","MIC","Start","total_in","1","Total # of people who telephoned or walked in",1099,FALSE
"1910",2013,5,"MSHN","CMH for Central Michigan","MIC","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",0,FALSE
"1911",2013,5,"MSHN","CMH for Central Michigan","MIC","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",0,FALSE
"1912",2013,5,"MSHN","CMH for Central Michigan","MIC","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",1099,FALSE
"1913",2013,5,"MSHN","CMH for Central Michigan","MIC","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",21,FALSE
"1914",2013,5,"MSHN","CMH for Central Michigan","MIC","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",1070,FALSE
"1915",2013,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",28,FALSE
"1916",2013,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,FALSE
"1917",2013,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",18,FALSE
"1918",2013,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",98,FALSE
"1919",2013,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",98,FALSE
"1920",2013,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"1921",2013,5,"MSHN","CMH for Central Michigan","MIC","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",1051,FALSE
"1922",2013,5,"MSHN","CMH for Central Michigan","MIC","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",24,FALSE
"1923",2013,5,"MSHN","CMH for Central Michigan","MIC","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",1027,FALSE
"1924",2013,5,"MSHN","CMH for Central Michigan","MIC","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",0,FALSE
"1925",2013,5,"MSHN","CMH for Central Michigan","MIC","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,FALSE
"1926",2013,5,"MSHN","CMH for Central Michigan","MIC","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",0,FALSE
"1927",2013,5,"MSHN","CMH for Central Michigan","Other","Start","total_in","1","Total # of people who telephoned or walked in",1590,FALSE
"1928",2013,5,"MSHN","CMH for Central Michigan","Other","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",766,FALSE
"1929",2013,5,"MSHN","CMH for Central Michigan","Other","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",12,FALSE
"1930",2013,5,"MSHN","CMH for Central Michigan","Other","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",812,FALSE
